video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views
VID01687,46,12,327.0,37.0,Sim,720p,Culinária,Inglês,Sim,643027,64.0,219,8,9789.0,24466,1303.0,105,Não,Tarde,Sexta,1381822
VID00626,17,33,392.0,29.0,Sim,1080p,Tecnologia,Português,Não,893783,19.0,257,10,5739.0,19697,3639.0,207,Não,Tarde,Seg-Qui,927443
VID02416,13,29,117.0,44.0,Não,480p,Vlogs,Inglês,Sim,352260,41.0,269,29,2751.0,30931,2588.0,718,Não,Madrugada,Domingo,1006452
VID01347,3,48,497.0,20.0,Não,4K,Culinária,Inglês,Não,56384,61.0,43,17,2390.0,20250,787.0,248,Não,Manhã,Seg-Qui,333799
VID00570,54,30,902.0,18.0,Sim,4K,Fitness,Português,Não,702502,58.0,348,23,4429.0,21541,234.0,38,Não,Manhã,Seg-Qui,517263
VID01759,60,21,542.0,17.0,Sim,480p,Culinária,Português,Não,848855,32.0,207,19,4595.0,35383,2793.0,398,Não,Manhã,Seg-Qui,683175
VID01817,50,94,837.0,7.0,Sim,1080p,Gaming,Inglês,Sim,344668,62.0,468,9,3210.0,8509,557.0,772,Não,Tarde,Domingo,1239382
VID02066,60,90,988.0,14.0,Sim,720p,Tecnologia,Português,Não,630440,6.0,345,6,689.0,39594,4540.0,248,Não,Noite,Seg-Qui,714799
VID00128,36,57,597.0,44.0,Não,1080p,Educação,Português,Não,501209,35.0,146,10,127.0,36248,3003.0,930,Não,Manhã,Domingo,371585
VID02500,9,56,734.0,25.0,Sim,720p,Fitness,Português,Sim,325496,111.0,496,8,544.0,43737,4051.0,192,Não,Tarde,Sexta,345378
VID02007,4,70,92.0,20.0,Sim,1080p,Culinária,Espanhol,Não,267967,50.0,198,30,1373.0,27473,4104.0,187,Não,Tarde,Sábado,402434
VID00981,27,66,936.0,30.0,Sim,480p,Vlogs,Inglês,Não,555129,50.0,361,11,3069.0,403,1837.0,714,Não,Madrugada,Domingo,1228682
VID00191,33,34,699.0,12.0,Sim,1080p,Culinária,Inglês,Sim,464757,19.0,284,28,2708.0,7769,17.0,935,Sim,Noite,Domingo,1041854
VID01140,48,75,521.0,50.0,Sim,1080p,Fitness,Português,Não,377281,119.0,356,21,8664.0,48588,352.0,791,Não,Noite,Sexta,421611
VID00993,6,68,287.0,34.0,Sim,720p,Educação,Inglês,Sim,842927,55.0,70,27,790.0,32279,3193.0,625,Não,Noite,Sexta,1421637
VID00700,25,30,288.0,16.0,Não,720p,Gaming,Inglês,Não,726331,69.0,284,20,7317.0,35539,437.0,614,Não,Noite,Sexta,2573788
VID00607,24,26,517.0,40.0,Sim,720p,Educação,Inglês,Não,855605,29.0,123,6,6469.0,35537,2157.0,919,Não,Madrugada,Sábado,1441202
VID00181,31,18,807.0,30.0,Sim,720p,Gaming,Português,Sim,1069,16.0,89,16,3642.0,38754,,384,Não,Tarde,Domingo,154327
VID00302,20,44,991.0,16.0,Sim,720p,Música,Português,Não,165289,23.0,18,18,5722.0,5559,681.0,23,Não,Madrugada,Sexta,328477
VID01061,17,10,391.0,14.0,Não,1080p,Gaming,Português,Sim,788404,57.0,121,25,4687.0,27091,1977.0,143,Não,Noite,Sexta,1109914
VID02374,56,72,671.0,16.0,Não,1080p,Educação,Português,Não,154016,19.0,226,6,6999.0,41256,2454.0,268,Não,Noite,Domingo,219995
VID02417,14,100,863.0,20.0,Sim,1080p,Tecnologia,Português,Não,817583,47.0,420,3,9739.0,5615,469.0,87,Sim,Manhã,Seg-Qui,887586
VID01070,4,21,282.0,49.0,Não,4K,Educação,Espanhol,Não,650463,13.0,99,9,5291.0,29152,2988.0,682,Não,Noite,Domingo,594742
VID02206,52,78,252.0,18.0,Não,720p,Música,Inglês,Sim,42681,61.0,23,20,7015.0,49953,3559.0,934,Não,Noite,Seg-Qui,605019
VID01244,6,59,492.0,3.0,Sim,1080p,Gaming,Inglês,Não,787769,90.0,81,17,5750.0,8139,135.0,619,Não,Noite,Seg-Qui,2656066
VID00017,41,14,368.0,32.0,Sim,720p,Culinária,Inglês,Sim,384190,85.0,437,11,2724.0,28536,3409.0,260,Não,Tarde,Sábado,980872
VID02503,31,52,285.0,22.0,Sim,720p,Educação,Português,Não,565860,85.0,19,30,4599.0,48477,4984.0,600,Não,Madrugada,Seg-Qui,486634
VID00547,29,100,975.0,45.0,Não,4K,Gaming,Português,Não,674977,101.0,271,2,4905.0,30332,2538.0,300,Não,Tarde,Seg-Qui,1012946
VID00659,52,50,829.0,24.0,Sim,720p,Música,Português,Não,860749,72.0,171,3,9016.0,15447,458.0,638,Não,Tarde,Sábado,1408054
VID02270,26,90,471.0,34.0,Sim,720p,Vlogs,Português,Não,12950,86.0,350,27,9519.0,14100,1698.0,151,Não,Noite,Domingo,129615
VID02300,39,58,728.0,2.0,Sim,1080p,Gaming,Espanhol,Não,457984,72.0,451,24,7344.0,17228,3651.0,388,Não,Madrugada,Domingo,922540
VID01505,60,54,840.0,38.0,Sim,1080p,Gaming,Português,Não,602734,27.0,261,29,2056.0,49137,1064.0,204,Não,Madrugada,Seg-Qui,922818
VID00960,11,42,969.0,32.0,Sim,720p,Culinária,Português,Não,941722,30.0,421,20,5582.0,33089,774.0,292,Não,Manhã,Sábado,754327
VID00798,26,13,424.0,20.0,Sim,1080p,Fitness,Português,Não,615939,23.0,348,12,2416.0,45924,3566.0,474,Não,Manhã,Domingo,539980
VID00226,9,37,403.0,39.0,Não,1080p,Vlogs,Português,Não,70893,33.0,124,8,7523.0,48503,3063.0,897,Não,Manhã,Sábado,243995
VID02075,29,83,318.0,10.0,Sim,1080p,Educação,Português,Não,517614,114.0,449,21,2936.0,5018,180.0,146,Não,Manhã,Sexta,325517
VID01800,40,65,385.0,15.0,Não,720p,Gaming,Inglês,Não,698296,48.0,23,22,6977.0,43736,4263.0,855,Não,Madrugada,Seg-Qui,2629975
VID02489,55,28,641.0,9.0,Não,1080p,Gaming,Inglês,Não,480788,91.0,465,17,135.0,24871,3479.0,235,Sim,Noite,Seg-Qui,1899089
VID02086,4,57,56.0,47.0,Sim,720p,Culinária,Inglês,Não,842136,52.0,116,24,4620.0,19039,293.0,513,Não,Manhã,Domingo,1612671
VID01694,47,70,667.0,40.0,Não,1080p,Música,Português,Não,662757,37.0,240,18,6210.0,19664,567.0,61,Não,Tarde,Domingo,1098504
VID01046,3,57,188.0,36.0,Sim,720p,Música,Inglês,Não,21847,36.0,111,25,9885.0,31005,2090.0,458,Não,Madrugada,Seg-Qui,492933
VID00470,10,89,486.0,46.0,Sim,720p,Vlogs,Inglês,Não,488935,116.0,406,28,6425.0,47771,1112.0,148,Não,Manhã,Sábado,1414856
VID00955,24,42,981.0,20.0,Sim,1080p,Gaming,Inglês,Sim,607414,35.0,120,13,5980.0,49266,4980.0,377,Não,Manhã,Domingo,2418125
VID02499,27,61,493.0,34.0,Não,720p,Culinária,Inglês,Não,832892,45.0,245,21,6520.0,48028,1964.0,134,Não,Madrugada,Domingo,1781384
VID00640,34,67,704.0,14.0,Sim,1080p,Educação,Português,Sim,465175,91.0,171,18,9644.0,18274,380.0,486,Não,Noite,Sexta,311657
VID02336,13,62,638.0,40.0,Sim,1080p,Educação,Inglês,Não,973218,77.0,425,30,2414.0,18853,3567.0,970,Não,Manhã,Sexta,1587286
VID01219,25,73,140.0,42.0,Sim,480p,Gaming,Espanhol,Não,630200,96.0,483,30,194.0,27339,4878.0,177,Não,Madrugada,Sábado,1204661
VID01159,45,72,201.0,22.0,Não,480p,Tecnologia,Português,Não,854733,9.0,311,17,1652.0,49083,4357.0,210,Não,Tarde,Sexta,923691
VID01416,28,36,220.0,23.0,Sim,1080p,Fitness,Português,Não,661411,111.0,90,5,8017.0,20520,3919.0,160,Não,Madrugada,Sábado,525247
VID02397,60,58,604.0,38.0,Sim,4K,Fitness,Português,Sim,702040,27.0,251,10,6814.0,6671,3677.0,335,Sim,Manhã,Sexta,586208
VID01528,18,86,655.0,13.0,Não,1080p,Culinária,Português,Não,846720,43.0,395,29,7566.0,32316,3474.0,634,Não,Manhã,Sábado,730181
VID02455,13,34,606.0,32.0,Sim,1080p,Vlogs,Português,Sim,367654,116.0,78,24,6665.0,30322,1305.0,24,Não,Manhã,Seg-Qui,422657
VID01301,10,15,660.0,8.0,Sim,1080p,Música,Português,Não,160134,75.0,29,18,5597.0,35118,1142.0,436,Não,Tarde,Seg-Qui,383839
VID02410,15,35,160.0,34.0,Sim,1080p,Fitness,Português,Sim,132877,39.0,128,5,3404.0,40300,2966.0,0,Não,Madrugada,Sábado,255398
VID01604,48,73,139.0,23.0,Sim,1080p,Tecnologia,Português,Não,892652,86.0,492,9,2752.0,41848,3294.0,368,Não,Tarde,Seg-Qui,960549
VID00161,2,24,648.0,12.0,Sim,1080p,Culinária,Português,Sim,909429,9.0,27,24,6295.0,16003,2361.0,71,Não,Noite,Domingo,693322
VID01705,19,99,902.0,26.0,Sim,4K,Música,Português,Sim,842969,47.0,235,25,862.0,37947,378.0,207,Não,Tarde,Domingo,1396445
VID00957,54,77,946.0,20.0,Sim,720p,Culinária,Inglês,Não,323520,72.0,155,22,8141.0,39358,2151.0,953,Não,Manhã,Seg-Qui,916604
VID02462,21,18,936.0,11.0,Não,480p,Tecnologia,Português,Sim,180266,35.0,399,4,6879.0,44480,1525.0,970,Não,Tarde,Sexta,324530
VID00878,54,44,278.0,40.0,Sim,1080p,Tecnologia,Português,Não,272118,78.0,9,17,1585.0,11850,4800.0,445,Não,Madrugada,Sexta,362780
VID01920,56,46,525.0,27.0,Não,4K,Educação,Inglês,Sim,30258,66.0,308,21,4989.0,34234,3405.0,883,Não,Manhã,Sexta,426810
VID01885,25,55,767.0,5.0,Sim,720p,Gaming,Português,Sim,286836,63.0,92,28,6960.0,24282,1339.0,743,Não,Tarde,Domingo,499886
VID02201,34,77,538.0,41.0,Não,720p,Gaming,Português,Sim,264286,70.0,148,3,5858.0,34500,2061.0,379,Sim,Manhã,Seg-Qui,529988
VID00099,58,38,670.0,32.0,Sim,720p,Culinária,Inglês,Não,9595,22.0,410,15,4406.0,27734,4695.0,311,Não,Noite,Sábado,392636
VID02380,60,38,514.0,1.0,Não,1080p,Tecnologia,Inglês,Não,567710,118.0,228,14,9936.0,21662,1206.0,370,Não,Tarde,Sábado,1569402
VID00254,57,77,363.0,25.0,Sim,480p,Educação,Inglês,Não,83683,3.0,493,17,259.0,6859,232.0,367,Não,Madrugada,Sexta,196574
VID00104,19,74,118.0,17.0,Não,1080p,Culinária,Português,Não,686166,105.0,194,9,4112.0,11007,4443.0,499,Não,Noite,Domingo,575796
VID01446,57,62,951.0,47.0,Sim,4K,Educação,Inglês,Sim,183657,56.0,198,30,2391.0,15718,180.0,162,Não,Tarde,Domingo,480628
VID01444,5,54,502.0,21.0,Sim,4K,Educação,Português,Não,479223,45.0,443,27,4067.0,27677,3590.0,723,Sim,Manhã,Domingo,458444
VID01649,12,65,917.0,10.0,Não,1080p,Tecnologia,Espanhol,Não,959248,28.0,16,21,3198.0,36911,357.0,416,Não,Noite,Sexta,1280674
VID00587,15,18,97.0,44.0,Sim,1080p,Gaming,Português,Sim,881555,106.0,69,26,9017.0,23955,2588.0,75,Não,Tarde,Domingo,1276355
VID00628,17,14,620.0,20.0,Sim,720p,Música,Inglês,Não,633642,41.0,220,30,3491.0,35351,560.0,240,Não,Manhã,Domingo,2648173
VID01697,59,75,629.0,27.0,Sim,720p,Música,Inglês,Não,41887,28.0,455,1,1142.0,-127,2595.0,335,Não,Manhã,Domingo,413875
VID02102,60,76,103.0,44.0,Sim,1080p,Tecnologia,Português,Sim,162346,91.0,411,11,6580.0,46113,538.0,475,Não,Tarde,Domingo,300889
VID02200,12,56,88.0,49.0,Sim,480p,Tecnologia,Espanhol,Não,48948,17.0,342,10,7620.0,33138,1737.0,106,Não,Madrugada,Sexta,253395
VID00404,52,25,948.0,21.0,Sim,1080p,Vlogs,Português,Não,385298,5.0,412,15,7209.0,19104,4872.0,190,Sim,Noite,Sexta,490052
VID01155,18,34,409.0,15.0,Não,720p,Vlogs,Português,Sim,338272,59.0,347,14,6569.0,35031,3076.0,434,Não,Manhã,Sábado,396639
VID02256,16,10,166.0,26.0,Sim,4K,Fitness,Português,Não,495172,92.0,70,3,9263.0,44978,3691.0,541,Não,Tarde,Sexta,518843
VID01683,15,13,904.0,17.0,Não,1080p,Música,Espanhol,Sim,464887,107.0,34,25,7674.0,8872,4537.0,284,Não,Tarde,Sábado,1107941
VID02057,26,89,408.0,8.0,Não,720p,Gaming,Português,Não,406072,91.0,168,2,9525.0,14428,302.0,103,Sim,Madrugada,Seg-Qui,652080
VID02393,51,93,74.0,1.0,Sim,1080p,Educação,Português,Não,145022,25.0,76,8,2780.0,39854,4082.0,858,Não,Manhã,Sexta,223322
VID00453,4,75,288.0,17.0,Não,1080p,Culinária,Português,Sim,254786,74.0,260,18,7241.0,44667,4509.0,123,Não,Noite,Seg-Qui,335118
VID01328,26,52,802.0,15.0,Sim,720p,Fitness,Português,Não,795854,83.0,51,28,459.0,23082,864.0,968,Não,Manhã,Sábado,573477
VID02050,26,35,492.0,41.0,Sim,720p,Vlogs,Português,Não,153916,119.0,493,25,6996.0,9098,4530.0,549,Não,Noite,Seg-Qui,271516
VID00881,29,66,237.0,16.0,Não,1080p,Fitness,Português,Sim,3708,33.0,355,10,2280.0,27856,3917.0,244,Não,Manhã,Sexta,123746
VID02452,16,30,799.0,4.0,Sim,720p,Educação,Português,Não,623086,103.0,140,14,6149.0,21855,808.0,153,Não,Madrugada,Seg-Qui,415565
VID00624,46,60,989.0,25.0,Sim,720p,Fitness,Espanhol,Não,348212,4.0,373,23,8938.0,25131,2162.0,108,Não,Tarde,Sexta,447013
VID02330,12,92,78.0,28.0,Sim,1080p,Culinária,Português,Sim,418484,90.0,81,6,5862.0,49348,1813.0,617,Não,Manhã,Domingo,450246
VID01788,3,18,352.0,25.0,Não,720p,Gaming,Português,Sim,392989,16.0,156,2,644.0,14707,4072.0,938,Não,Noite,Sexta,581935
VID00263,38,30,586.0,25.0,Sim,720p,Gaming,Português,Não,868873,96.0,327,9,9300.0,8141,3344.0,279,Não,Tarde,Sábado,1253128
VID01635,34,95,76.0,1.0,Não,480p,Tecnologia,Inglês,Não,199402,38.0,100,23,804.0,5646,4815.0,136,Sim,Noite,Domingo,738479
VID01439,44,37,659.0,0.0,Não,1080p,Gaming,Português,Sim,965902,11.0,466,28,1292.0,4349,2255.0,981,Não,Manhã,Sexta,1268739
VID02199,30,95,993.0,18.0,Sim,1080p,  Fitness,Português,Não,127330,55.0,354,11,5327.0,10411,1317.0,167,Sim,Manhã,Domingo,217359
VID01970,25,99,974.0,27.0,Não,1080p,Fitness,Português,Sim,366663,89.0,381,18,4302.0,9742,662.0,134,Não,Manhã,Seg-Qui,286080
VID01803,51,46,523.0,1.0,Sim,480p,Tecnologia,Português,Não,169740,55.0,251,25,2070.0,26519,1823.0,247,Não,Manhã,Sábado,262820
VID00641,34,14,665.0,26.0,Não,1080p,Educação,Português,Não,333717,48.0,83,2,6645.0,24587,1704.0,95,Não,Madrugada,Seg-Qui,311346
VID02383,7,75,543.0,22.0,Sim,720p,Fitness,Português,Sim,310425,114.0,148,11,8132.0,49562,4620.0,188,Sim,Madrugada,Sábado,449328
VID01960,26,65,581.0,14.0,Sim,720p,Educação,Português,Não,362214,83.0,156,13,6153.0,19180,904.0,424,Não,Tarde,Sábado,275753
VID00489,21,40,942.0,34.0,Sim,1080p,Vlogs,Português,Não,248770,52.0,17,5,9942.0,26589,2573.0,173,Sim,Madrugada,Seg-Qui,371881
VID01844,27,91,895.0,15.0,Sim,720p,Culinária,Inglês,Não,813720,23.0,259,28,4734.0,19859,1413.0,768,Não,Madrugada,Sábado,1545788
VID01735,11,41,459.0,38.0,Sim,720p,Culinária,Português,Sim,895479,62.0,22,20,9560.0,19442,2183.0,543,Não,Noite,Domingo,738536
VID00147,25,13,310.0,44.0,Sim,4K,Gaming,Inglês,Não,551399,51.0,193,1,6392.0,34546,4982.0,499,Não,Noite,Sexta,2212127
VID01535,29,46,165.0,2.0,Não,4K,Vlogs,Português,Não,151365,49.0,469,14,5362.0,39569,4540.0,95,Não,Tarde,Sábado,285102
VID01987,8,56,325.0,36.0,Não,1080p,Gaming,Espanhol,Não,539539,59.0,289,27,3327.0,16088,600.0,915,Sim,Tarde,Seg-Qui,1079730
VID01370,28,99,661.0,1.0,Sim,1080p,Música,Português,Sim,419970,51.0,212,9,6005.0,42217,4445.0,625,Não,Noite,Seg-Qui,802749
VID02468,25,82,899.0,45.0,Sim,1080p,Culinária,Inglês,Sim,72268,119.0,42,21,120.0,9414,611.0,806,Não,Noite,Sábado,339396
VID00660,51,98,345.0,36.0,Sim,1080p,Tecnologia,Inglês,Não,106600,22.0,232,23,9730.0,19854,2948.0,875,Não,Madrugada,Seg-Qui,606542
VID01795,26,60,517.0,36.0,Sim,1080p,Música,Português,Não,550443,33.0,244,6,1311.0,16917,3430.0,808,Não,Madrugada,Sábado,969221
VID00187,44,75,465.0,16.0,Sim,1080p,Culinária,Inglês,Não,985801,79.0,365,5,6458.0,5760,1526.0,940,Não,Tarde,Seg-Qui,1806713
VID01148,26,10,299.0,18.0,Sim,4k,Gaming,Português,Sim,822601,110.0,238,20,866.0,22447,533.0,936,Não,Manhã,Seg-Qui,1151878
VID00609,11,96,970.0,6.0,Sim,720p,Música,Inglês,Não,262965,109.0,31,23,4352.0,6486,305.0,495,Não,Madrugada,Sábado,1191993
VID02192,13,16,80.0,18.0,Sim,1080p,Tecnologia,Português,Sim,381046,45.0,207,5,8751.0,2198,2024.0,736,Não,Madrugada,Sexta,412020
VID01931,30,89,694.0,10.0,Não,720p,Vlogs,Português,Sim,748570,14.0,200,14,9430.0,22409,4197.0,714,Não,Tarde,Sexta,671398
VID00198,43,24,60.0,17.0,Sim,720p,Culinária,Português,Não,950080,89.0,483,16,5444.0,30968,4738.0,251,Não,Manhã,Domingo,777431
VID02328,42,76,827.0,10.0,Sim,1080p,Tecnologia,Português,Sim,13890,3.0,403,11,6569.0,4887,1868.0,377,Não,Madrugada,Sexta,97155
VID00294,60,58,388.0,40.0,Sim,720p,Culinária,Inglês,Não,402967,114.0,86,17,8634.0,32678,162.0,946,Não,Madrugada,Sexta,1045324
VID00767,48,87,956.0,6.0,Sim,4K,Culinária,Inglês,Sim,66124,19.0,86,18,8610.0,17010,452.0,951,Não,Madrugada,Seg-Qui,356836
VID00401,39,81,450.0,35.0,Sim,1080p,Gaming,Português,Sim,48655,22.0,273,28,8437.0,8170,1492.0,304,Não,Noite,Sábado,141916
VID00123,25,28,863.0,30.0,Sim,4K,Fitness,Português,Não,268600,79.0,80,18,1572.0,14484,2024.0,260,Não,Manhã,Sábado,263579
VID00203,29,55,807.0,21.0,Sim,1080p,Gaming,Inglês,Sim,684540,38.0,76,9,3534.0,46900,3231.0,762,Não,Tarde,Seg-Qui,2584478
VID00836,59,42,962.0,6.0,Sim,720p,Educação,Inglês,Sim,672253,113.0,375,5,8387.0,10545,4381.0,879,Sim,Noite,Domingo,1293202
VID02295,18,97,616.0,41.0,Sim,1080p,Culinária,Português,Não,638929,99.0,155,23,4469.0,17211,1683.0,539,Não,Tarde,Sexta,551206
VID01440,13,30,220.0,9.0,Não,720p,Música,Espanhol,Sim,806097,75.0,42,29,4110.0,1428,2071.0,328,Não,Noite,Sábado,1655660
VID01734,8,32,376.0,20.0,Sim,1080p,Música,Português,Sim,97754,12.0,172,15,7772.0,42621,2602.0,263,Não,Tarde,Seg-Qui,322552
VID01696,27,25,184.0,4.0,Sim,1080p,Vlogs,Português,Não,565182,17.0,415,10,7359.0,48978,1188.0,81,Não,Manhã,Sábado,614239
VID01708,37,40,388.0,41.0,Não,4K,Música,Português,Sim,958723,28.0,247,24,9863.0,39140,263.0,426,Não,Manhã,Sexta,1604899
VID02448,52,68,196.0,46.0,Sim,1080p,Fitness,Português,Sim,749723,68.0,275,28,3580.0,28008,3719.0,690,Não,Manhã,Seg-Qui,575852
VID01154,58,67,965.0,17.0,Sim,1080p,Gaming,Português,Sim,4725129,40.0,119,12,4803.0,13240,531.0,933,Não,Manhã,Sábado,486716
VID01662,35,45,741.0,28.0,Sim,720p,Música,Inglês,Não,962835,23.0,276,5,9375.0,35415,1152.0,74,Não,Madrugada,Sábado,3975828
VID01760,40,40,244.0,43.0,Não,1080p,Música,Inglês,Não,386222,26.0,439,14,815.0,13148,723.0,783,Sim,Madrugada,Sábado,1767482
VID00855,42,12,496.0,14.0,Não,720p,Fitness,Português,Sim,981560,119.0,228,5,4653.0,44053,4699.0,796,Não,Madrugada,Domingo,783527
VID01590,51,28,624.0,16.0,Sim,1080p,Culinária,Português,Sim,945023,52.0,179,6,5440.0,17409,4941.0,29,Não,Madrugada,Domingo,735943
VID02268,9,61,771.0,38.0,Sim,720p,Vlogs,Português,Sim,83494,,36,21,10.0,4776,2345.0,68,Não,Madrugada,Sábado,140479
VID00642,52,14,455.0,27.0,Não,1080p,Educação,Português,Sim,837266,37.0,329,6,4761.0,21555,309.0,924,Sim,Manhã,Sábado,556827
VID00002,53,78,363.0,0.0,Sim,1080p,Tecnologia,Português,Não,732367,11.0,137,18,8038.0,45123,3803.0,555,Não,Noite,Sábado,840583
VID02161,33,24,551.0,48.0,Não,4K,Música,Português,Não,239494,78.0,217,2,4361.0,23421,3061.0,165,Não,Madrugada,Domingo,468514
VID00699,33,27,94.0,17.0,Não,4K,Música,Português,Sim,931135,27.0,397,4,5728.0,47977,3456.0,763,Não,Noite,Seg-Qui,1580176
VID01637,22,76,334.0,40.0,Sim,1080p,Fitness,Português,Não,656727,36.0,154,11,9369.0,43927,1194.0,718,Não,Manhã,Domingo,602857
VID01292,32,75,240.0,,Sim,4K,Vlogs,Inglês,Não,234367,44.0,346,7,3897.0,1722,2358.0,699,Não,Manhã,Sábado,641254
VID02402,5,98,493.0,27.0,Não,720p,Tecnologia,Português,Não,67018,88.0,201,6,402.0,16614,841.0,566,Não,Tarde,Seg-Qui,128571
VID01521,23,44,544.0,49.0,Sim,4K,Gaming,Inglês,Não,460233,69.0,115,25,1410.0,15833,3528.0,89,Sim,Madrugada,Sábado,1917680
VID01854,24,65,503.0,23.0,Não,480p,Fitness,Português,Não,420520,,326,9,160.0,5639,4132.0,259,Não,Manhã,Domingo,349400
VID01137,24,93,233.0,40.0,Sim,4K,Tecnologia,Português,Não,940674,7.0,424,7,7476.0,1683,2720.0,766,Não,Tarde,Domingo,932331
VID02435,19,79,899.0,18.0,Sim,1080p,Culinária,Espanhol,Não,884213,29.0,437,18,9152.0,29069,3960.0,429,Não,Tarde,Sábado,966520
VID01632,8,40,70.0,44.0,Sim,480p,Vlogs,Português,Não,77874,26.0,326,29,490.0,18356,3177.0,296,Não,Manhã,Sábado,174368
VID01999,11,61,490.0,20.0,Sim,480p,Educação,Inglês,Não,699,53.0,411,19,2384.0,42941,1754.0,81,Não,Noite,Sexta,386198
VID00664,27,45,215.0,40.0,Sim,720p,Fitness,Português,Não,928524,15.0,12,12,524.0,12046,4020.0,598,Sim,Noite,Seg-Qui,703668
VID00684,22,87,709.0,10.0,Sim,1080p,Vlogs,Inglês,Não,75714,77.0,46,25,4294.0,20119,,444,Não,Noite,Sexta,485456
VID01258,15,90,828.0,49.0,Não,480p,Educação,Português,Não,258066,24.0,321,9,8302.0,5413,443.0,485,Não,Tarde,Domingo,197021
VID00318,29,76,921.0,17.0,Sim,1080p,Tecnologia,Espanhol,Não,910295,35.0,446,25,9858.0,9740,1495.0,887,Não,Tarde,Domingo,1202725
VID00649,41,34,703.0,6.0,Sim,4K,Tecnologia,Português,Não,209711,7.0,288,28,7190.0,39432,1497.0,374,Não,Tarde,Sexta,340773
VID01435,26,34,934.0,0.0,Não,4K,Vlogs,Português,Sim,533190,37.0,395,5,89.0,6480,3082.0,984,Sim,Tarde,Seg-Qui,509130
VID01480,22,69,950.0,11.0,Sim,1080p,Música,Inglês,Sim,110651,72.0,388,30,1351.0,1350,2839.0,91,Não,Noite,Domingo,599349
VID00710,36,98,228.0,42.0,Sim,720p,Vlogs,Espanhol,Não,27234,32.0,74,7,3174.0,48695,2621.0,759,Sim,Noite,Sexta,330577
VID01283,18,64,946.0,38.0,Sim,1080p,  Fitness,Português,Não,749756,17.0,116,23,3005.0,39330,1565.0,88,Não,Madrugada,Seg-Qui,564996
VID01769,23,35,947.0,49.0,Sim,720p,Gaming,Português,Não,235653,87.0,135,13,6.0,43642,3212.0,547,Não,Madrugada,Sexta,447730
VID00973,50,79,830.0,25.0,Sim,720p,Gaming,Espanhol,Sim,574303,91.0,451,10,7746.0,1347,4938.0,480,Não,Manhã,Sexta,1085064
VID01307,41,21,578.0,42.0,Sim,1080p,Culinária,Inglês,Sim,187063,44.0,433,29,3608.0,19546,141.0,217,Não,Manhã,Sexta,549782
VID01401,-7,83,,,Sim,4K,Tecnologia,Português,Sim,877827,24.0,127,28,1247.0,3525,628.0,454,Não,Noite,Domingo,857038
VID01409,32,60,243.0,17.0,Não,720p,Vlogs,Inglês,Não,627900,78.0,448,29,5659.0,10649,2858.0,723,Não,Tarde,Sexta,1406846
VID02238,57,95,810.0,15.0,Não,720p,Música,Português,Não,271786,54.0,40,10,1026.0,33386,3282.0,683,Não,Madrugada,Seg-Qui,558905
VID01497,3,13,648.0,11.0,Sim,720p,Fitness,Português,Não,251773,31.0,447,25,5911.0,8290,1448.0,660,Não,Tarde,Seg-Qui,223652
VID02039,38,68,951.0,11.0,Não,1080p,Educação,Inglês,Sim,1734,116.0,81,9,7573.0,951,1885.0,956,Não,Tarde,Sábado,202041
VID01530,42,56,688.0,49.0,Sim,720p,Música,Inglês,Sim,272955,52.0,0,13,3273.0,12845,1865.0,185,Não,Madrugada,Domingo,1276837
VID01664,45,46,416.0,36.0,Sim,1080p,Gaming,Inglês,Não,46646,117.0,22,2,6603.0,45039,1783.0,733,Não,Tarde,Sexta,619423
VID01355,7,20,62.0,44.0,Sim,1080p,Educação,Inglês,Não,338244,54.0,124,10,6494.0,4045,3849.0,411,Não,Noite,Seg-Qui,723543
VID02458,22,54,282.0,49.0,Sim,720p,Fitness,Português,Não,484837,1.0,3,22,3750.0,46474,4224.0,595,Não,Tarde,Sábado,472486
VID02475,59,26,964.0,39.0,Sim,480p,Fitness,Português,Sim,716783,25.0,143,6,958.0,15583,4166.0,468,Não,Madrugada,Domingo,534063
VID01644,3,85,967.0,11.0,Não,1080p,Gaming,Português,Não,744509,116.0,127,13,6166.0,48509,4462.0,740,Não,Manhã,Domingo,1135409
VID01052,52,21,465.0,25.0,Sim,1080p,Tecnologia,Português,Sim,427147,7.0,232,10,8612.0,9914,353.0,644,Não,Noite,Domingo,474984
VID00796,18,26,691.0,43.0,Sim,1080p,Fitness,Inglês,Sim,540072,9.0,236,6,7863.0,47560,298.0,81,Não,Manhã,Seg-Qui,1225211
VID01598,25,71,302.0,21.0,Sim,720p,Tecnologia,Inglês,Sim,882528,17.0,465,1,4759.0,45507,1332.0,902,Não,Noite,Domingo,2351460
VID01820,58,42,627.0,19.0,Sim,1080p,Vlogs,Português,Sim,821059,30.0,327,6,792.0,16201,4896.0,418,Não,Tarde,Sexta,717163
VID01723,28,22,351.0,50.0,Não,1080p,Gaming,Inglês,Não,492928,7.0,398,28,3163.0,14681,4612.0,548,Não,Manhã,Domingo,1847223
VID01184,38,39,178.0,41.0,Sim,1080p,Tecnologia,Português,Não,38072,106.0,176,11,4978.0,22742,1343.0,249,Sim,Manhã,Domingo,217252
