car_id,brand,model_year,mileage_km,fuel_type,engine_size_liters,horsepower,transmission,drivetrain,condition,previous_owners,accident_history,service_history,air_conditioning,power_steering,power_windows,airbags_count,abs_brakes,interior_material,sound_system,sunroof,parking_sensors,warranty_months,imported,color,price_brl
CAR00971,Hyundai,2014,19671.0,Flex,2.4,271.0,Automática,Dianteira,Excelente,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Não,Couro Sintético,Básico,Não,Sim,11.0,Não,Prata,68087
CAR00471,Chevrolet,2013,242942.0,Gasolina,2.0,245.0,Manual,Traseira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,0.0,Não,Couro Sintético,Premium,Não,Sim,22.0,Não,Cinza,8000
CAR00656,Honda,2010,204570.0,Flex,1.8,117.0,Automática,Dianteira,Bom,5.0,Sem acidentes,Parcial,Não,Sim,Sim,5.0,Sim,Tecido,Básico,Não,Sim,26.0,Não,Azul,8000
CAR02373,Volkswagen,2014,249851.0,Híbrido,1.4,232.0,Automática,4x4,Bom,3.0,1 acidente leve,Completo,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Não,18.0,Não,Cinza,30133
CAR01910,Ford,2014,83484.0,Flex,1.4,290.0,Manual,Dianteira,Excelente,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Sim,6.0,Não,Cinza,24660
CAR02350,Ford,2021,135193.0,Elétrico,1.0,238.0,Automática,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Sim,1.0,Sim,Tecido,Premium,Não,Não,10.0,Não,Vermelho,71576
CAR01397,Chevrolet,2024,230458.0,Flex,3.0,138.0,Automática,Dianteira,Excelente,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Couro Legítimo,Multimídia,Não,Não,29.0,Não,Preto,80604
CAR01537,Hyundai,2014,70982.0,DIESEL,1.0,110.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Não,Couro Sintético,Básico,Sim,Sim,16.0,Não,Branco,18769
CAR02481,Ford,2020,,GASOLINA,2.0,76.0,Automatizada,Dianteira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Legítimo,Básico,Sim,Sim,,Não,Branco,47341
CAR02293,Fiat,2018,121477.0,Diesel,1.4,116.0,Manual,Dianteira,Regular,3.0,Sem acidentes,Sem histórico,Sim,Sim,Não,6.0,Sim,Tecido,Multimídia,Não,Sim,8.0,Não,Cinza,8000
CAR01550,Fiat,2018,195246.0,Elétrico,1.4,186.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Não,Tecido,Premium,Não,Não,17.0,Não,Vermelho,43607
CAR01329,Chevrolet,2019,21999.0,Flex,1.4,129.0,Manual,Dianteira,Regular,4.0,1 acidente leve,Parcial,Não,Sim,Não,1.0,Sim,Tecido,Básico,Não,Sim,27.0,Não,Vermelho,18115
CAR01257,Chevrolet,2018,160065.0,Elétrico,1.6,183.0,CVT,Dianteira,Excelente,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Não,Não,21.0,Não,Branco,66898
CAR02180,Ford,2016,88136.0,Diesel,1.0,109.0,Manual,Traseira,Bom,1.0,2+ acidentes,Completo,Sim,Sim,Sim,2.0,Sim,Tecido,Premium,Não,Não,32.0,Não,Prata,21490
CAR01426,Toyota,2010,171251.0,Diesel,1.4,95.0,Automática,Dianteira,Regular,3.0,2+ acidentes,Parcial,Sim,Sim,Não,7.0,Não,Tecido,Premium,Não,Sim,9.0,Sim,Preto,8000
CAR01465,Hyundai,2016,49825.0,Flex,1.0,229.0,CVT,Dianteira,Bom,3.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,1.0,Sim,Couro Legítimo,Básico,Não,Não,15.0,Não,Preto,32223
CAR01556,Toyota,2010,171375.0,Diesel,1.4,138.0,Automática,Dianteira,Regular,1.0,1 acidente leve,Parcial,Sim,Não,Não,3.0,Sim,Couro Sintético,Premium,Não,Não,2.0,Não,Cinza,8000
CAR02174,Chevrolet,2012,64807.0,Híbrido,1.4,78.0,Manual,Dianteira,Regular,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,26.0,Sim,Azul,8000
CAR01251,Volkswagen,2021,188728.0,Gasolina,1.4,134.0,Automática,Dianteira,Bom,4.0,2+ acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Tecido,Multimídia,Não,Não,11.0,Sim,Cinza,19881
CAR01700,Volkswagen,2016,179463.0,Flex,1.8,120.0,Automatizada,Traseira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Multimídia,Não,Sim,2.0,Não,Cinza,18039
CAR01253,Hyundai,2017,70206.0,Flex,2.0,270.0,Automática,4x4,Regular,4.0,Sem acidentes,Completo,Não,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Não,6.0,Não,Branco,47258
CAR02445,Honda,2018,191985.0,Elétrico,1.3,274.0,Manual,Dianteira,Bom,5.0,1 acidente leve,Completo,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Sim,7.0,Não,Branco,33258
CAR02338,Honda,2018,159934.0,Gasolina,1.8,256.0,Automática,Dianteira,Bom,3.0,Sem acidentes,Completo,Não,Sim,Não,3.0,Sim,Tecido,Básico,Não,Não,11.0,Não,Azul,43569
CAR01237,Honda,2012,206202.0,Diesel,1.0,293.0,Manual,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Não,Tecido,Premium,Não,Não,2.0,Não,Vermelho,8000
CAR00886,Toyota,2013,34345.0,Flex,1.6,189.0,Manual,Traseira,Regular,2.0,1 acidente leve,Parcial,Não,Sim,Não,0.0,Sim,Tecido,Básico,Não,Sim,8.0,Não,Vermelho,17597
CAR00080,Honda,2014,133389.0,Diesel,1.4,231.0,Manual,Dianteira,Regular,4.0,Sem acidentes,Completo,Não,Sim,Sim,7.0,Sim,Tecido,Básico,Não,Não,19.0,Não,Vermelho,25612
CAR01173,Hyundai,2011,151971.0,Flex,1.4,131.0,Automática,4x4,Excelente,2.0,1 acidente leve,Completo,Sim,Sim,Sim,7.0,Sim,Tecido,Premium,Não,Não,7.0,Não,Vermelho,28291
CAR00815,Fiat,2016,247998.0,Etanol,1.4,127.0,Manual,Dianteira,Excelente,2.0,2+ acidentes,Parcial,Sim,Sim,Sim,2.0,Não,Couro Sintético,Premium,Não,Não,36.0,Não,Azul,8000
CAR01853,Hyundai,2015,148464.0,Diesel,1.3,279.0,Manual,Dianteira,Regular,2.0,2+ acidentes,Completo,Sim,Sim,Sim,,Sim,Couro Legítimo,Básico,Não,Sim,3.0,Não,Branco,20681
CAR02015,Toyota,2024,70333.0,Flex,1.8,183.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,3.0,Não,Couro Sintético,Básico,Não,Não,16.0,Não,Cinza,61068
CAR00672,Chevrolet,2020,137206.0,Etanol,1.8,244.0,Automática,Dianteira,Excelente,3.0,Sem acidentes,Completo,Sim,Sim,Sim,7.0,Sim,Tecido,Básico,Sim,Não,18.0,Não,Azul,63320
CAR02205,Chevrolet,2016,40699.0,Flex,1.6,276.0,Manual,Dianteira,Excelente,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Multimídia,Não,Sim,32.0,Não,Preto,57003
CAR02461,Toyota,2024,185418.0,Flex,1.3,103.0,Automática,Traseira,Excelente,1.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,0.0,Não,Tecido,Premium,Sim,Não,36.0,Sim,Prata,79465
CAR00058,Chevrolet,2013,117911.0,Flex,1.8,298.0,Automática,Dianteira,Bom,2.0,Sem acidentes,Sem histórico,Sim,Sim,Não,2.0,Não,Tecido,Básico,Não,Sim,0.0,Não,Branco,11173
CAR00134,Volkswagen,2023,,Flex,1.0,238.0,Manual,4x4,Regular,4.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Não,Tecido,Básico,Não,Não,7.0,Não,Vermelho,28482
CAR01141,Fiat,2021,189514.0,Gasolina,1.0,200.0,Manual ,4x4,Excelente,1.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Não,Tecido,Básico,Sim,Não,3.0,Não,Preto,52531
CAR00934,Volkswagen,2022,124639.0,Diesel,1.3,82.0,Manual,Dianteira,Bom,5.0,2+ acidentes,Sem histórico,Sim,Não,Sim,6.0,Sim,Tecido,Básico,Sim,Não,34.0,Não,Preto,8000
CAR00929,Ford,2015,75463.0,Gasolina,1.4,163.0,Automática,Dianteira,Bom,4.0,Sem acidentes,Parcial,Não,Sim,Não,4.0,Sim,Couro Sintético,Premium,Não,Não,36.0,Não,Prata,31530
CAR00824,Ford,2022,86257.0,Gasolina,1.6,160.0,Automática,Dianteira,Bom,3.0,2+ acidentes,Parcial,Sim,Sim,Não,2.0,Sim,Couro Sintético,Premium,Não,Não,8.0,Não,Vermelho,28445
CAR01433,Ford,2011,7775.0,Flex,1.4,275.0,CVT,Dianteira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Couro Sintético,Multimídia,Não,Não,12.0,Não,Prata,32627
CAR01393,Hyundai,2012,8327.0,Flex,1.6,103.0,Automática,Traseira,Regular,2.0,Sem acidentes,Completo,Não,Sim,Sim,7.0,Sim,Couro Sintético,Básico,Não,Não,15.0,Não,Preto,42099
CAR01532,Fiat,2021,241500.0,Flex,1.6,191.0,Automatizada,Dianteira,Bom,2.0,Sem acidentes,Completo,Sim,Sim,Sim,5.0,Não,Tecido,Premium,Não,Não,8.0,Não,Cinza,23495
CAR01215,Chevrolet,2013,229531.0,Flex,2.4,278.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Sim,8.0,Não,Tecido,Básico,Não,Não,25.0,Não,Cinza,9414
CAR00505,Ford,2018,222813.0,Híbrido,1.3,282.0,Manual,Dianteira,Excelente,5.0,Sem acidentes,Completo,Sim,Sim,Não,2.0,Sim,Tecido,Premium,Não,Sim,28.0,Não,Cinza,32234
CAR02490,Honda,2020,34092.0,Flex,1.4,205.0,Manual,Dianteira,Bom,5.0,1 acidente leve,Parcial,Sim,Sim,Não,6.0,Sim,Couro Legítimo,Básico,Não,Sim,1.0,Não,Branco,48537
CAR00348,Volkswagen,2015,57874.0,Flex,1.4,197.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Completo,Não,Sim,Não,6.0,Sim,Couro Sintético,Premium,Não,Não,3.0,Não,Azul,53275
CAR01997,Ford,2010,,Flex,1.8,220.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Não,Tecido,Premium,Não,Não,27.0,Não,Branco,8000
CAR00387,Fiat,2021,71216.0,Flex,1.6,277.0,CVT,Dianteira,Excelente,4.0,Sem acidentes,Completo,Sim,Sim,Sim,5.0,Sim,Tecido,Básico,Não,Não,4.0,Não,Cinza,72727
CAR01025,Hyundai,2015,163018.0,Gasolina,1.0,283.0,Automática ,Dianteira,Ruim,4.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,6.0,Sim,Tecido,Multimídia,Sim,Não,16.0,Não,Cinza,21345
CAR01959,Hyundai,2017,126724.0,Diesel,1.3,133.0,Automática,Dianteira,Bom,2.0,1 acidente leve,Sem histórico,Sim,Não,Sim,8.0,Sim,Tecido,Básico,Sim,Não,31.0,Sim,Vermelho,37932
CAR01385,Volkswagen,2024,218967.0,Diesel,1.6,255.0,Manual,Traseira,Ruim,1.0,Sem acidentes,Completo,Não,Sim,Não,8.0,Sim,Couro Sintético,Básico,Não,Sim,9.0,Sim,Preto,55480
CAR00895,Toyota,2023,54298.0,Flex,1.4,187.0,Automática,Traseira,Bom,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,0.0,Sim,Tecido,Básico,Não,Não,32.0,Não,Prata,69469
CAR00829,Volkswagen,2014,28408.0,Flex,1.8,169.0,CVT,Traseira,Bom,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Premium,Sim,Não,5.0,Não,Azul,37336
CAR02454,Toyota,2022,114863.0,Diesel,1.6,72.0,Manual,4x4,Regular,4.0,1 acidente leve,Sem histórico,Não,Sim,Não,3.0,Sim,Couro Sintético,Básico,Não,Não,24.0,Não,Cinza,26720
CAR00476,Fiat,2012,91610.0,Flex,1.4,173.0,Manual,Dianteira,Excelente,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Não,Couro Sintético,Básico,Não,Sim,13.0,Não,Prata,8000
CAR01684,Fiat,2022,69093.0,Híbrido,1.4,150.0,Automática,Traseira,Bom,4.0,1 acidente leve,Completo,Sim,Sim,Não,8.0,Não,Couro Sintético,Premium,Não,Sim,18.0,Não,Azul,82654
CAR02159,Volkswagen,2020,77055.0,Flex,1.6,264.0,Automática,Traseira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Sim,Tecido,Multimídia,Não,Não,30.0,Não,Vermelho,80648
CAR02347,Volkswagen,2021,40733.0,Flex,1.8,279.0,Automatizada,Dianteira,Regular,5.0,1 acidente leve,Parcial,Sim,Sim,Não,1.0,Sim,Couro Sintético,Premium,Não,Não,19.0,Não,Cinza,36180
CAR02144,Volkswagen,2019,57227.0,Flex,1.6,81.0,Manual,Dianteira,Regular,4.0,1 acidente leve,Completo,Sim,Sim,Sim,3.0,Sim,Couro Legítimo,Multimídia,Não,Não,31.0,Sim,Preto,50861
CAR02108,Chevrolet,2024,64550.0,Etanol,1.6,266.0,Automática,Traseira,Ruim,2.0,Sem acidentes,Parcial,Sim,Sim,Não,4.0,Sim,Tecido,Premium,Não,Não,9.0,Não,Prata,43779
CAR00653,Chevrolet,2022,138498.0,Gasolina,2.0,91.0,Automática,Dianteira,Bom,2.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Sim,17.0,Não,Azul,19071
CAR00173,Honda,2013,50740.0,Flex,1.6,273.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,0.0,Não,Tecido,Básico,Não,Não,36.0,Não,Azul,51533
CAR01475,Honda,2030,20735.0,Gasolina,1.4,85.0,CVT,Dianteira,Excelente,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Premium,Não,Não,23.0,Não,Vermelho,76552
CAR01150,Fiat,2019,42019.0,Flex,1.6,149.0,Manual,Dianteira,Bom,3.0,2+ acidentes,Completo,Sim,Sim,Sim,5.0,Sim,Couro Legítimo,Básico,Não,Não,32.0,Não,Branco,242776
CAR00039,Chevrolet,2016,43405.0,Flex,1.4,,Automatizada,Dianteira,Regular,,1 acidente leve,Completo,Sim,Sim,Sim,0.0,Sim,Tecido,Premium,Não,Sim,22.0,Não,Cinza,29838
CAR01555,Volkswagen,2017,114373.0,Flex,1.4,243.0,Automática,Dianteira,Regular,4.0,1 acidente leve,Completo,Sim,Sim,Não,8.0,Sim,Tecido,Multimídia,Não,Sim,1.0,Não,Branco,29786
CAR02405,Chevrolet,2010,15068.0,Flex,2.0,236.0,Automatizada,Dianteira,Bom,1.0,2+ acidentes,Parcial,Sim,Sim,Sim,2.0,Sim,Tecido,Multimídia,Não,Não,13.0,Não,Preto,22062
CAR00714,Ford,2013,15103.0,Gasolina,2.0,107.0,Manual,Dianteira,Bom,1.0,1 acidente leve,Completo,Sim,Sim,Sim,7.0,Sim,Tecido,Básico,Não,Não,18.0,Não,Branco,12756
CAR00091,Honda,2015,73431.0,Flex,1.4,162.0,Automática,Dianteira,Ruim,3.0,Sem acidentes,Parcial,Sim,Sim,Não,6.0,Não,Tecido,Premium,Sim,Sim,35.0,Não,Azul,44618
CAR00167,Hyundai,2016,131310.0,Gasolina,1.0,183.0,Automática,Dianteira,Bom,4.0,1 acidente leve,Completo,Sim,Sim,Não,8.0,Sim,Tecido,Premium,Não,Sim,13.0,Não,Vermelho,20451
CAR01206,Fiat,2023,86159.0,Gasolina,1.6,140.0,Manual,Dianteira,Bom,5.0,2+ acidentes,Completo,Sim,Sim,Sim,7.0,Sim,Tecido,Básico,Sim,Sim,32.0,Não,Cinza,27007
CAR00876,Ford,2019,167026.0,Elétrico,1.6,87.0,Manual,Traseira,Excelente,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,1.0,Sim,Tecido,Premium,Não,Não,23.0,Não,Preto,41870
CAR00445,Fiat,2015,104303.0,Diesel,1.8,257.0,Automatizada,Dianteira,Bom,3.0,1 acidente leve,Completo,Sim,Sim,Sim,7.0,Sim,Tecido,Premium,Não,Não,12.0,Não,Prata,29562
CAR96252,Toyota,2023,126948.0,Flex,1.3,157.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Não,Tecido,Básico,Sim,Não,21.0,Não,Preto,56405
CAR02310,Toyota,2023,233526.0,Flex,1.0,84.0,Automática,Dianteira,Bom,2.0,1 acidente leve,Parcial,Sim,Sim,Sim,6.0,Não,Couro Sintético,Premium,Não,Não,5.0,Não,Branco,25560
CAR02453,Fiat,2012,222034.0,Flex,1.3,123.0,Manual,Dianteira,Excelente,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Premium,Não,Não,11.0,Não,Azul,8000
CAR01094,Ford,2022,128683.0,Flex,1.6,299.0,Automática,Dianteira,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Premium,Não,Não,25.0,Não,Vermelho,75171
CAR01828,Toyota,2010,233129.0,Elétrico,1.4,267.0,Automática,4x4,Bom,3.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Não,Tecido,Premium,Sim,Não,22.0,Não,Cinza,74388
CAR01156,Ford,2010,163598.0,Diesel,1.6,196.0,Automática,Dianteira,Regular,4.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,4.0,Sim,Tecido,Premium,Não,Sim,31.0,Não,Vermelho,15502
CAR01325,Chevrolet,2013,69575.0,Gasolina,1.6,249.0,Manual,Traseira,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Não,3.0,Não,Couro Legítimo,Básico,Não,Não,32.0,Não,Azul,42785
CAR00217,Hyundai,2010,225462.0,Flex,1.8,245.0,Manual,Dianteira,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Sim,Couro Sintético,Básico,Não,Sim,16.0,Não,Cinza,8000
CAR01351,Hyundai,2018,248877.0,Etanol,2.0,269.0,Automatizada,Dianteira,Excelente,4.0,1 acidente leve,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Básico,Sim,Não,5.0,Não,Branco,8000
CAR00511,Ford,2011,226635.0,Gasolina,1.3,160.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Multimídia,Não,Não,5.0,Não,Branco,8000
CAR01681,Fiat,2021,237204.0,Flex,2.0,77.0,Automática,4x4,Regular,3.0,Sem acidentes,Completo,Sim,Sim,Não,1.0,Sim,Couro Sintético,Básico,Não,Não,11.0,Não,Vermelho,31941
CAR00500,Fiat,2013,90024.0,Flex,1.4,269.0,CVT,Dianteira,Excelente,5.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Sim,9.0,Não,Prata,12821
CAR02080,Fiat,2012,197453.0,Gasolina,1.4,199.0,Manual,Dianteira,Regular,1.0,1 acidente leve,Completo,Sim,Não,Sim,7.0,Sim,Tecido,Multimídia,Não,Não,33.0,Não,Vermelho,8000
CAR01857,Fiat,2010,84534.0,Flex,1.4,188.0,Manual,4x4,Bom,4.0,Sem acidentes,Sem histórico,Sim,Sim,Não,4.0,Sim,Couro Sintético,Premium,Sim,Não,14.0,Não,Azul,11292
CAR01389,Fiat,2013,190271.0,Diesel,2.4,263.0,Automática,4x4,Excelente,2.0,Sem acidentes,Completo,Sim,Sim,Sim,1.0,Sim,Couro Sintético,Básico,Não,Sim,21.0,Não,Cinza,47033
CAR01520,Fiat,2022,145558.0,Híbrido,1.0,180.0,Automatizada,Traseira,Regular,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Sim,Não,29.0,Não,Azul,44673
CAR01672,Hyundai,2020,188581.0,Diesel,1.0,294.0,Manual,Dianteira,Excelente,4.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,5.0,Sim,Couro Sintético,Básico,Não,Sim,3.0,Não,Azul,20126
CAR00339,Toyota,2010,200497.0,Flex,1.3,230.0,Manual,Dianteira,Ruim,3.0,Sem acidentes,Parcial,Não,Sim,Não,3.0,Sim,Couro Sintético,Básico,Sim,Não,32.0,Não,Preto,16443
CAR02286,Hyundai,2021,121590.0,Flex,1.0,75.0,Manual,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Sim,2.0,Sim,Tecido,Multimídia,Não,Não,32.0,Não,Preto,26947
CAR01189,Hyundai,2017,169529.0,Etanol,1.3,80.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,2.0,Não,Couro Sintético,Premium,Não,Não,10.0,Não,Branco,8000
CAR00029,Fiat,2016,224581.0,Flex,1.0,257.0,Automática,Traseira,Regular,3.0,Sem acidentes,Parcial,Sim,Não,Sim,6.0,Sim,Couro Legítimo,Básico,Não,Não,18.0,Sim,Vermelho,42672
CAR01541,Ford,2013,153690.0,Flex,1.3,246.0,Manual,Dianteira,Excelente,1.0,2+ acidentes,Completo,Não,Sim,Sim,0.0,Sim,Couro Legítimo,Básico,Não,Sim,32.0,Não,Azul,10095
CAR01218,Honda,2020,169796.0,Híbrido,1.6,206.0,Manual,Dianteira,Regular,5.0,Sem acidentes,Completo,Não,Sim,Sim,0.0,Sim,Tecido,Básico,Não,Não,3.0,Sim,Azul,37947
CAR01417,Toyota,2012,40903.0,Gasolina,1.6,97.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Completo,Sim,Não,Sim,0.0,Não,Couro Sintético,Básico,Não,Não,11.0,Não,Cinza,8000
CAR02113,Fiat,2023,57999.0,Diesel,2.0,383.0,Manual,Dianteira,Bom,5.0,2+ acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,6.0,Não,Preto,8000
CAR01677,  Ford,2010,170596.0,Flex,1.6,138.0,Automática,Dianteira,Bom,5.0,Sem acidentes,Parcial,Não,Sim,Sim,6.0,Sim,Tecido,Básico,Sim,Não,7.0,Não,Branco,8000
CAR01198,Honda,2024,103046.0,Gasolina,1.3,141.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Sem histórico,Sim,Sim,Não,6.0,Sim,Tecido,Básico,Não,Não,31.0,Não,Preto,42353
CAR01543,Toyota,2012,67790.0,Flex,1.4,203.0,Automática,4x4,Bom,2.0,Sem acidentes,Completo,Não,Sim,Sim,1.0,Sim,Tecido,Premium,Não,Sim,11.0,Não,Cinza,43489
CAR00954,Honda,2011,168202.0,Flex,1.8,114.0,Automática,4x4,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Couro Legítimo,Básico,Não,Não,16.0,Sim,Cinza,42953
CAR00751,Fiat,2016,227542.0,Flex,1.0,146.0,Automática,Traseira,Regular,2.0,Sem acidentes,Completo,Sim,Sim,Não,3.0,Não,Couro Legítimo,Básico,Não,Sim,19.0,Não,Prata,19156
CAR00235,Toyota,2022,178423.0,Flex,1.6,283.0,CVT,Dianteira,Ruim,5.0,1 acidente leve,Completo,Sim,Sim,Sim,4.0,Sim,Couro Sintético,Básico,Não,Não,14.0,Não,Branco,21737
CAR00733,Honda,2024,97708.0,Flex,2.4,272.0,Automática,Dianteira,Bom,5.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,0.0,Sim,Tecido,Básico,Não,Não,5.0,Não,Azul,53586
CAR23824,Hyundai,2014,71641.0,Etanol,1.3,210.0,Automática,Dianteira,Excelente,1.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Premium,Não,Não,18.0,Não,Preto,50677
CAR01157,Fiat,2017,209565.0,Flex,2.4,274.0,Manual,4x4,Bom,1.0,1 acidente leve,Completo,Sim,Sim,Sim,0.0,Não,Couro Sintético,Básico,Não,Não,21.0,Não,Cinza,29919
CAR02158,Ford,2016,73207.0,Gasolina,1.3,93.0,Automatizada,Dianteira,Regular,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Básico,Sim,Sim,27.0,Não,Cinza,25827
CAR01210,Volkswagen,2017,222980.0,Elétrico,1.6,211.0,Manual,Traseira,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Sim,Couro Sintético,Premium,Não,Não,8.0,Não,Prata,51637
CAR01066,Honda,2024,195269.0,Elétrico,1.3,72.0,Manual,Traseira,Excelente,4.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,8.0,Sim,Couro Sintético,Multimídia,Não,Não,4.0,Não,Prata,75219
CAR01063,Ford,2021,170732.0,Etanol,1.4,147.0,Manual,Traseira,Excelente,5.0,Sem acidentes,Parcial,Sim,Sim,Não,1.0,Sim,Tecido,Básico,Não,Não,26.0,Sim,Branco,10698
CAR01168,Fiat,2010,185217.0,Diesel,2.0,265.0,Automática,Dianteira,Regular,5.0,1 acidente leve,Completo,Sim,Sim,Sim,6.0,Sim,Tecido,Multimídia,Não,Não,19.0,Não,Preto,8000
CAR01493,Toyota,2014,195359.0,Híbrido,1.0,276.0,CVT,Dianteira,Excelente,5.0,Sem acidentes,Sem histórico,Sim,Sim,Não,8.0,Sim,Tecido,Multimídia,Não,Não,3.0,Não,Cinza,38745
CAR02076,Hyundai,2018,105706.0,Etanol,3.0,175.0,Manual,Dianteira,Regular,5.0,2+ acidentes,Completo,Não,Sim,Não,4.0,Não,Couro Sintético,Básico,Sim,Não,21.0,Não,Branco,8000
CAR00885,Hyundai,2018,48939.0,Flex,2.0,207.0,Automática,Traseira,Bom,3.0,2+ acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,35.0,Não,Branco,41068
CAR00144,Honda,2022,71732.0,Elétrico,1.6,97.0,Manual ,Dianteira,Regular,1.0,2+ acidentes,Sem histórico,Sim,Sim,Sim,3.0,Não,Couro Sintético,Multimídia,Não,Não,22.0,Não,Branco,44938
CAR02473,Toyota,2013,215515.0,Flex,2.4,187.0,CVT,Dianteira,Bom,3.0,2+ acidentes,Parcial,Não,Sim,Sim,2.0,Sim,Tecido,Básico,Não,Não,29.0,Não,Azul,8000
CAR00851,Chevrolet,2016,195920.0,Flex,3.0,255.0,Automática,Traseira,Excelente,4.0,1 acidente leve,Parcial,Sim,Sim,Sim,5.0,Sim,Tecido,Básico,Não,Não,20.0,Não,Azul,28004
CAR00718,Chevrolet,2012,169530.0,Gasolina,1.3,247.0,Manual,Dianteira,Regular,3.0,2+ acidentes,Completo,Sim,Sim,Sim,5.0,Não,Tecido,Multimídia,Não,Sim,35.0,Não,Prata,8000
CAR02391,Ford,2017,49331.0,Flex,1.8,222.0,Manual,Dianteira,Excelente,4.0,Sem acidentes,Completo,Sim,Sim,Sim,0.0,Sim,Couro Sintético,Multimídia,Não,Não,25.0,Não,Branco,45455
CAR00265,Ford,2019,152745.0,Diesel,1.4,299.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Tecido,Básico,Não,Não,11.0,Não,Azul,15044
