restaurant_id,location_type,neighborhood_safety,parking_available,outdoor_seating,cuisine_type,price_range,seating_capacity,years_in_business,waiters_count,avg_service_time_min,accepts_reservations,delivery_service,health_inspection_score,chef_experience_years,menu_variety_items,daily_specials,has_website,social_media_followers,instagram_posts_count,online_reviews_count,live_music,kids_friendly,accepts_groups,average_rating
REST01800,Centro,Alta,Não,Não,Árabe,Caro,35,12,18.0,31,Sim,Sim,85.49,11.0,71,Sim,Não,21677.0,158,392,Não,Sim,Não,5.0
REST02489,Shopping,Média,Sim,Não,Americana,Moderado,156,8,5.0,28,Sim,Sim,84.77,26.0,14,Sim,Sim,14431.0,219,1757,Não,Não,Sim,5.0
REST02086,Bairro Nobre,Baixa,Não,Sim,Árabe,Econômico,183,21,18.0,33,Não,Sim,70.42,6.0,111,Sim,Sim,34650.0,790,1839,Não,Não,Sim,4.61
REST01694,Shopping,Baixa,Sim,Não,Brasileira,Moderado,80,4,4.0,30,Sim,Sim,94.01,10.0,150,Sim,Sim,21541.0,955,1747,Não,Não,Sim,5.0
REST01046,Subúrbio,Alta,Não,Sim,Árabe,Muito Caro,46,8,2.0,68,Não,Sim,56.03,28.0,77,Sim,Sim,3566.0,994,1893,Não,Não,Sim,4.52
REST00470,Periferia,Média,Sim,Não,Japonesa,Caro,189,28,8.0,85,Sim,Sim,95.56,15.0,68,Não,Não,45203.0,288,447,Sim,Não,Não,5.0
REST00955,Centro,Média,Sim,Não,Americana,Econômico,61,29,10.0,41,Sim,Sim,65.29,17.0,47,Não,Não,15189.0,243,1809,Não,Não,Sim,5.0
REST02499,Subúrbio,Média,Sim,Não,Italiana,Muito Caro,82,28,19.0,63,Sim,Sim,79.33,29.0,103,Não,Sim,40496.0,919,136,Sim,Sim,Sim,5.0
REST00640,Shopping,Alta,Sim,Não,Brasileira,Caro,132,19,9.0,42,Sim,Não,73.27,29.0,120,Não,Não,33875.0,417,1558,Não,Não,Não,5.0
REST02336,Bairro Nobre,Alta,Não,Não,Italiana,Moderado,153,13,19.0,18,Não,Sim,80.43,3.0,148,Sim,Não,43186.0,970,1590,Não,Sim,Não,5.0
REST01219,Shopping,Alta,Sim,Não,Italiana,Econômico,37,22,3.0,49,Não,Sim,88.93,10.0,101,Sim,Não,49279.0,821,1946,Não,Sim,Sim,5.0
REST01159,Bairro Nobre,Média,Sim,Não,Vegetariana,Caro,67,15,10.0,69,Sim,Sim,55.55,29.0,130,Sim,Sim,27026.0,27,199,Sim,Não,Não,5.0
REST01416,Subúrbio,Alta,Não,Não,Brasileira,Econômico,133,8,10.0,79,Não,Sim,82.88,1.0,29,Sim,Sim,16238.0,766,422,Sim,Não,Não,4.61
REST02397,Bairro Nobre,Média,Sim,Não,Árabe,Moderado,159,22,11.0,25,Não,Sim,69.18,23.0,35,Sim,Não,33014.0,477,962,Não,Não,Não,5.0
REST01528,Bairro Nobre,Média,Não,Não,Árabe,Muito Caro,78,4,,47,Sim,Sim,98.81,21.0,72,Não,Sim,16045.0,620,1644,Não,Sim,Não,5.0
REST02455,Subúrbio,Média,Não,Sim,Árabe,Econômico,163,1,9.0,75,Não,Não,95.89,27.0,42,Sim,Não,39357.0,635,346,Não,Não,Sim,5.0
REST01301,Shopping,Média,Não,Não,Vegetariana,Caro,53,27,4.0,19,Não,Não,76.66,25.0,27,Não,Sim,20907.0,961,317,Não,Não,Não,5.0
REST02410,Shopping,Média,Não,Não,Japonesa,Moderado,40,11,8.0,52,Sim,Sim,80.32,4.0,114,Não,Sim,46381.0,333,1657,Não,Não,Sim,5.0
REST01604,Subúrbio,Alta,Não,Sim,Vegetariana,Econômico,120,25,10.0,87,Não,Sim,72.01,27.0,64,Sim,Sim,19756.0,942,1804,Não,Não,Sim,5.0
REST00161,Subúrbio,Média,Não,Não,Vegetariana,Caro,177,9,3.0,61,Não,Sim,84.77,14.0,105,Não,Sim,28388.0,686,65,Não,Sim,Não,4.59
REST01705,Centro,Alta,Não,Não,Americana,Econômico,172,23,10.0,33,Sim,Sim,96.46,4.0,79,Sim,Sim,45507.0,1,1567,Não,Não,Não,5.0
REST00957,Shopping,Alta,Sim,Sim,Japonesa,Moderado,195,9,16.0,18,Não,Sim,56.61,9.0,55,Não,Sim,26402.0,142,1280,Não,Não,Sim,5.0
REST02462,Centro,Baixa,Sim,Não,Americana,Econômico,29,27,2.0,76,Não,Sim,74.78,23.0,73,Sim,Sim,7264.0,24,1421,Não,Não,Sim,4.59
REST00878,Bairro Nobre,Média,Sim,Não,Americana,Caro,195,27,8.0,15,Sim,Sim,69.27,12.0,81,Não,Não,2000.0,306,957,Não,Não,Sim,5.0
REST01920,Periferia,Média,Sim,Não,Brasileira,Moderado,195,9,7.0,37,Sim,Sim,82.72,29.0,91,Não,Sim,37323.0,198,843,Sim,Não,Não,5.0
REST01885,Centro,Média,Sim,Sim,Americana,Moderado,134,21,5.0,53,Sim,Sim,92.87,10.0,122,Não,Não,31760.0,196,1585,Não,Sim,Sim,5.0
REST02201,Subúrbio,Alta,Não,Sim,Vegetariana,Econômico,77,21,5.0,15,Sim,Não,57.72,9.0,44,Não,Não,18468.0,76,1502,Não,Sim,Não,4.3
REST00099,Bairro Nobre,Média,Sim,Sim,Vegetariana,Moderado,198,3,20.0,16,Não,Sim,55.2,16.0,78,Não,Sim,4454.0,568,869,Sim,Sim,Sim,4.5
REST02380,Bairro Nobre,Média,Sim,Sim,Árabe,Moderado,113,28,4.0,34,Sim,Não,69.47,4.0,28,Não,Não,8329.0,670,903,Não,Não,Sim,4.77
REST00254,Subúrbio,Média,Sim,Não,Vegetariana,Moderado,173,27,5.0,57,Sim,Sim,51.16,19.0,107,Não,Sim,10134.0,886,1718,Sim,Não,Sim,4.33
REST00104,Bairro Nobre,Média,Sim,Não,Árabe,Econômico,165,12,13.0,59,Sim,Sim,61.0,14.0,86,Não,Sim,27788.0,712,1540,Não,Não,Sim,4.72
REST01446,Subúrbio,Baixa,Sim,Não,Brasileira,Muito Caro,145,25,12.0,20,Não,Sim,56.4,26.0,57,Não,Sim,31902.0,940,935,Não,Sim,Sim,4.57
REST01444,Subúrbio,Média,Não,Sim,Brasileira,Moderado,130,12,17.0,56,Não,Sim,61.78,27.0,100,Não,Não,48353.0,672,53,Não,Sim,Sim,4.61
REST01649,Bairro Nobre,Baixa,Sim,Sim,Americana,Muito Caro,146,29,4.0,83,Sim,Sim,81.91,2.0,20,Sim,Sim,41842.0,199,1169,Não,Não,Não,5.0
REST00587,Periferia,Baixa,Sim,Sim,Árabe,Moderado,62,29,8.0,71,Sim,Sim,97.6,29.0,133,Sim,Sim,46554.0,810,201,Não,Sim,Sim,5.0
REST00628,Bairro Nobre,Alta,Sim,Não,Americana,Econômico,307,3,,33,Sim,Não,,30.0,55,Sim,Sim,1757.0,152,373,Não,Sim,Não,5.0
REST01697,Periferia,Média,Sim,Não,Árabe,Moderado,154,30,4.0,45,Não,Sim,60.36,18.0,78,Sim,Sim,19423.0,31,1917,Não,Não,Sim,4.13
REST02102,Periferia,Média,Sim,Não,Americana,Econômico,50,5,2.0,89,Não,Sim,65.4,8.0,54,Não,Sim,12436.0,882,1508,Não,Não,Sim,3.67
REST02200,Shopping,Média,Sim,Não,Vegetariana,Moderado,168,22,4.0,77,Sim,Sim,76.78,3.0,69,Sim,Não,7596.0,2,1326,Não,Não,Não,4.51
REST00404,Shopping,Média,Sim,Sim,Vegetariana,Caro,87,14,7.0,74,Sim,Sim,96.69,3.0,125,Sim,Não,13181.0,827,1725,Não,Não,Não,5.0
REST01155,Bairro Nobre,Alta,Não,Não,Árabe,Econômico,104,26,15.0,60,Não,Sim,75.16,25.0,109,Sim,Sim,25153.0,87,1364,Não,Não,Sim,5.0
REST02256,Periferia,Média,Sim,Não,Americana,Econômico,26,1,8.0,50,Não,Sim,91.63,8.0,145,Sim,Não,13137.0,804,489,Não,Sim,Não,4.98
REST01683,Subúrbio,Alta,Sim,Não,Árabe,Caro,90,0,14.0,58,Sim,Não,63.42,16.0,71,Não,Não,40358.0,944,106,Não,Não,Não,4.77
REST02057,Periferia,Alta,Sim,Não,Italiana,Econômico,144,13,10.0,87,Sim,Sim,81.03,6.0,73,Não,Não,48896.0,848,819,Não,Sim,Sim,5.0
REST02393,Bairro Nobre,Baixa,Não,Sim,Árabe,Econômico,69,14,13.0,64,Sim,Sim,92.07,14.0,36,Não,Não,6124.0,832,636,Sim,Sim,Sim,5.0
REST00453,Shopping,Alta,Sim,Não,Brasileira,Moderado,180,21,20.0,41,Sim,Sim,86.43,6.0,81,Sim,Não,14366.0,668,83,Não,Não,Sim,5.0
REST01328,Periferia,Alta,Não,Sim,Japonesa,Moderado,84,14,16.0,36,Sim,Sim,53.74,22.0,59,Não,Sim,32879.0,330,257,Não,Não,Não,5.0
REST02050,Bairro Nobre,Média,Não,Sim,Japonesa,Econômico,44,10,12.0,90,Não,Sim,78.79,14.0,29,Sim,Sim,23594.0,455,615,Não,Não,Sim,5.0
REST00881,Periferia,Média,Sim,Não,Americana,Econômico,110,17,16.0,70,Não,Sim,85.32,24.0,83,Não,Sim,15584.0,543,813,Sim,Sim,Sim,4.59
REST02452,Bairro Nobre,Média,Sim,Não,Americana,Moderado,42,20,20.0,83,Sim,Não,76.16,30.0,25,Não,Não,12541.0,779,1669,Sim,Não,Sim,5.0
REST00624,Periferia,Alta,Sim,Sim,Brasileira,Moderado,200,22,2.0,74,Sim,Sim,97.81,27.0,26,Sim,Sim,38574.0,500,704,Não,Não,Sim,5.0
REST02330,Centro,Média,Sim,Não,Árabe,Econômico,151,29,,42,Não,Sim,78.73,,111,Não,Sim,9688.0,951,1221,Não,Não,Não,5.0
REST01788,Centro,Média,Sim,Não,Italiana,Muito Caro,47,28,5.0,28,Sim,Sim,51.21,28.0,94,Sim,Sim,29657.0,246,1357,Não,Não,Sim,5.0
REST00263,Shopping,Média,Sim,Não,Americana,Econômico,131,27,8.0,43,Sim,Sim,80.09,20.0,99,Sim,Não,39994.0,392,1466,Sim,Não,Não,5.0
REST01635,Bairro Nobre,Alta,Não,Não,Italiana,Moderado,44,28,7.0,51,Sim,Sim,96.4,17.0,130,Sim,Sim,,297,207,Sim,Sim,Não,5.0
REST01439,Bairro Nobre,Baixa,Sim,Sim,Vegetariana,Caro,125,19,13.0,30,Não,Sim,89.99,23.0,74,Não,Sim,22902.0,793,1924,Não,Sim,Não,5.0
REST02199,Periferia,Média,Sim,Não,Americana,Moderado,29,3,15.0,68,Sim,Sim,81.5,8.0,104,Não,Sim,42583.0,51,1473,Não,Não,Não,5.0
REST01970,Bairro Nobre,Média,Não,Sim,Árabe,Econômico,29,23,3.0,26,Não,Sim,95.83,2.0,75,Sim,Sim,34748.0,642,774,Sim,Não,Sim,5.0
REST01803,Bairro Nobre,Média,Não,Não,Italiana,Muito Caro,119,26,10.0,30,Sim,Não,73.87,22.0,137,Sim,Sim,23965.0,589,1020,Não,Não,Sim,5.0
REST00641,Periferia,Média,Não,Não,Árabe,Econômico,82,0,12.0,24,Sim,Sim,90.23,2.0,108,Não,Sim,29558.0,621,767,Sim,Não,Sim,5.0
REST02383,Periferia,Baixa,Sim,Não,Japonesa,Econômico,22,21,5.0,43,Sim,Não,62.85,14.0,12,Não,Sim,40103.0,945,384,Não,Sim,Não,4.82
REST01960,Shopping,Alta,Não,Não,Brasileira,Econômico,105,14,8.0,69,Sim,Não,66.0,19.0,81,Não,Não,14646.0,5,1491,Não,Sim,Não,4.81
REST00489,Periferia,Média,Sim,Sim,Italiana,Econômico,41,8,2.0,32,Sim,Sim,96.61,13.0,56,Não,Não,27631.0,994,1265,Sim,Sim,Sim,5.0
REST01844,Subúrbio,Média,Não,Não,Italiana,Moderado,122,19,8.0,72,Sim,Sim,52.98,15.0,54,Não,Sim,493.0,574,1876,Sim,Não,Sim,3.14
REST01735,Shopping,Baixa,Sim,Sim,Americana,Moderado,106,25,8.0,33,Não,Sim,95.95,23.0,103,Não,Sim,46503.0,278,780,Não,Não,Não,5.0
REST00147,Periferia,Média,Não,Sim,Americana,Moderado,163,0,4.0,43,Não,Sim,92.73,9.0,19,Sim,Sim,29926.0,713,204,Não,Não,Não,4.97
REST01535,Shopping,Baixa,Não,Não,Americana,Moderado,192,0,-1.0,59,Não,Sim,96.66,8.0,22,Sim,Sim,20673.0,534,241,Não,Não,Não,4.42
REST01987,Periferia,Baixa,Sim,Não,Árabe,Moderado,125,26,17.0,58,Sim,Sim,69.47,8.0,97,Sim,Sim,44121.0,861,714,Não,Sim,Não,4.86
REST01370,Subúrbio,Média,Sim,Não,Árabe,Econômico,152,27,3.0,38,Não,Sim,68.53,22.0,133,Não,Sim,23500.0,906,596,Não,Sim,Sim,5.0
REST02468,Periferia,Média,Não,Sim,Vegetariana,Caro,132,18,3.0,56,Não,Sim,61.95,27.0,144,Sim,Sim,36016.0,951,1135,Não,Não,Sim,4.46
REST00660,Subúrbio,Baixa,Sim,Não,Japonesa,Moderado,183,12,13.0,20,Sim,Sim,72.26,23.0,27,Sim,Sim,25410.0,457,1141,Não,Não,Sim,5.0
REST01795,Shopping,Média,Sim,Não,Italiana,Econômico,54,14,18.0,33,Não,Não,85.29,15.0,45,Não,Não,,889,488,Não,Não,Não,5.0
REST00187,Shopping,Média,Não,Não,Italiana,Econômico,107,18,,77,Sim,Sim,92.8,19.0,75,Sim,Sim,17751.0,513,1272,Não,Não,Sim,5.0
REST01148,Periferia,Média,Sim,Não,Brasileira,Caro,137,25,18.0,59,Sim,Sim,59.76070920492726,23.0,10,Sim,Não,6644.0,812,1869,Não,Não,Sim,4.56
REST00609,Bairro Nobre,Baixa,Sim,Não,Brasileira,Caro,113,17,11.0,89,Sim,Sim,87.07,25.0,113,Não,Sim,37648.0,101,1524,Não,Sim,Sim,5.0
REST02192,Periferia,Média,Sim,Não,Vegetariana,Econômico,457,30,16.0,55,Sim,Sim,93.26,2.0,119,Sim,Sim,15381.0,157,659,Não,Não,Não,5.0
REST01931,Periferia,Média,Não,Não,Vegetariana,Caro,80,17,3.0,57,Sim,Sim,97.6,6.0,16,Sim,Não,39820.0,832,318,Não,Sim,Sim,4.22
REST00198,Centro,Alta,Sim,Sim,Italiana,Econômico,187,12,7.0,29,Sim,Não,90.87,24.0,103,Não,Não,34852.0,395,1409,Não,Não,Sim,5.0
REST02328,Centro,Média,Não,Não,Japonesa,Caro,86,9,6.0,63,Sim,Sim,98.94,10.0,69,Não,Não,46721.0,358,1684,Não,Sim,Sim,5.0
REST00294,Periferia,Média,Não,Não,Japonesa,Econômico,132,4,9.0,25,Sim,Sim,95.15,2.0,29,Sim,Sim,32211.0,756,99,Sim,Não,Sim,5.0
REST00767,Bairro Nobre,Média,Sim,Não,Japonesa,Moderado,81,1,20.0,86,Sim,Sim,51.33,28.0,127,Não,Não,22424.0,736,788,Não,Não,Sim,5.0
REST00401,Subúrbio,Baixa,Sim,Não,Japonesa,Econômico,162,4,2.0,16,Sim,Sim,97.3,15.0,36,Não,Sim,109421.0,412,1870,Não,Sim,Não,5.0
REST00123,Shopping,Alta,Sim,Não,Italiana,Moderado,32,28,16.0,25,Não,Sim,59.3,15.0,17,Sim,Sim,13180.0,543,1874,Não,Não,Sim,5.0
REST00203,Centro,Alta,Sim,Não,Árabe,Econômico,90,20,8.0,31,Sim,Sim,,,62,Sim,Sim,46701.0,315,1609,Não,Não,Não,5.0
REST00836,Periferia,Média,Sim,Sim,Japonesa,Moderado,88,9,19.0,33,Sim,Não,81.74,11.0,116,Não,Sim,42877.0,974,1279,Sim,Não,Não,5.0
REST02295,Subúrbio,Média,Sim,Sim,Brasileira,Econômico,191,14,6.0,20,Sim,Sim,95.99,24.0,88,Não,Não,14963.0,538,1849,Não,Sim,Não,5.0
REST01440,Shopping,Média,Sim,Não,Americana,Caro,151,14,2.0,24,Sim,Sim,76.44,19.0,134,Sim,Sim,5786.0,201,1741,Não,Não,Sim,5.0
REST01734,Shopping,Alta,Sim,Não,Japonesa,Caro,87,22,19.0,15,Não,Sim,90.57,13.0,60,Não,Sim,28489.0,913,868,Não,Sim,Sim,5.0
REST01696,Shopping,Média,Sim,Não,Japonesa,Muito Caro,56,12,13.0,77,Não,Não,53.99,24.0,51,Não,Sim,25058.0,227,1065,Não,Sim,Não,5.0
REST01708,Periferia,Média,Sim,Não,Italiana,Moderado,85,1,7.0,23,Sim,Sim,66.55,26.0,89,Sim,Sim,,669,943,Não,Não,Não,5.0
REST02448,Centro,Média,Sim,Não,Brasileira,Moderado,47,12,14.0,54,Sim,Sim,61.24,21.0,48,Não,Sim,25552.0,648,1409,Não,Sim,Sim,4.68
REST01154,Centro,Média,Não,Não,Brasileira,Caro,158,26,6.0,63,Sim,Sim,85.26,29.0,125,Sim,Não,31174.0,402,1551,Não,Não,Sim,5.0
REST01662,Subúrbio,Alta,Não,Sim,Brasileira,Econômico,160,11,15.0,32,Não,Sim,82.33,11.0,47,Sim,Não,2446.0,663,374,Não,Não,Não,5.0
REST01760,Bairro Nobre,Média,Sim,Não,Árabe,Caro,168,17,16.0,79,Sim,Sim,64.69,27.0,65,Sim,Sim,24491.0,820,1346,Não,Não,Sim,5.0
REST00855,Periferia,Média,Não,Não,Vegetariana,Moderado,178,20,13.0,25,Sim,Sim,71.55,16.0,100,Sim,Não,36044.0,381,744,Não,Não,Não,3.94
REST01590,Periferia,Alta,Sim,Sim,Vegetariana,Muito Caro,73,28,8.0,37,Sim,Sim,91.61,11.0,63,Não,Não,39027.0,219,1691,Sim,Sim,Sim,5.0
REST02268,Centro,Baixa,Sim,Sim,Vegetariana,Moderado,44,11,20.0,88,Sim,Não,83.84,7.0,107,Sim,Não,41144.0,25,438,Não,Não,Sim,4.55
REST00642,Shopping,Baixa,Não,Sim,Árabe,Econômico,135,20,19.0,71,Sim,Sim,78.92,28.0,15,Sim,Sim,11017.0,649,445,Não,Não,Sim,4.94
REST00002,Shopping,Alta,Sim,Não,Italiana,Muito Caro,194,16,19.0,72,Sim,Não,51.18,14.0,122,Sim,Sim,45094.0,409,608,Não,Não,Sim,4.76
REST02161,Periferia,Média,Sim,Sim,Árabe,Caro,193,10,5.0,81,Sim,Sim,99.28,20.0,119,Não,Não,12848.0,425,432,Não,Sim,Sim,5.0
REST00699,Bairro Nobre,Alta,Não,Não,Americana,Econômico,192,9,15.0,83,Não,Sim,99.17,27.0,13,Sim,Sim,7571.0,990,681,Não,Sim,Sim,5.0
REST01637,Bairro Nobre,Média,Não,Não,Árabe,Moderado,23,30,15.0,65,Sim,Não,52.17,13.0,75,Não,Não,21042.0,104,58,Não,Sim,Sim,4.44
REST01292,Periferia,Média,Sim,Não,Árabe,Caro,32,28,15.0,36,Sim,Sim,,,82,Sim,Sim,33305.0,776,659,Não,Não,Não,5.0
REST02402,Periferia,Baixa,Sim,Sim,Americana,Muito Caro,183,14,5.0,78,Não,Sim,68.85,9.0,150,Não,Sim,31064.0,222,1634,Não,Não,Sim,4.03
REST01521,Periferia,Média,Não,Não,Americana,Caro,42,10,5.0,25,Sim,Sim,93.84,3.0,42,Não,Sim,49283.0,739,1361,Não,Não,Sim,5.0
REST01854,Centro,Baixa,Sim,Sim,Japonesa,Moderado,158,7,15.0,32,Sim,Sim,57.3,22.0,48,Não,Não,24491.0,710,1726,Não,Não,Sim,4.18
REST01137,Bairro Nobre,Alta,Não,Não,Italiana,Moderado,86,5,5.0,28,Não,Sim,77.0,27.0,15,Sim,Sim,9953.0,851,761,Não,Sim,Sim,5.0
REST02435,Periferia,Alta,Não,Não,Italiana,Econômico,29,14,13.0,60,Sim,Sim,64.72,18.0,37,Sim,Não,42949.0,561,122,Não,Não,Sim,4.8
REST01632,Bairro Nobre,Alta,Não,Não,Brasileira,Econômico,139,12,4.0,68,Não,Sim,60.32,18.0,86,Não,Não,37694.0,350,1033,Não,Não,Sim,4.14
REST01999,Shopping,Média,Sim,Não,Árabe,Muito Caro,67,9,10.0,36,Sim,Sim,59.45,16.0,61,Sim,Sim,31544.0,999,968,Não,Não,Não,5.0
REST00664,Subúrbio,Média,Sim,Não,Americana,Econômico,34,28,10.0,51,Sim,Não,75.89,29.0,132,Sim,Sim,,569,1263,Não,Sim,Sim,5.0
REST00684,Bairro Nobre,Alta,Sim,Não,Árabe,Econômico,39,30,11.0,57,Não,Sim,77.14,28.0,104,Não,Não,34362.0,249,1824,Não,Não,Sim,5.0
REST01258,Subúrbio,Média,Sim,Não,Japonesa,Econômico,26,17,6.0,40,Não,Não,95.15,3.0,94,Sim,Não,33489.0,56,515,Sim,Não,Não,5.0
REST00318,Bairro Nobre,Média,Sim,Não,Americana,Moderado,83,9,9.0,18,Não,Não,92.49,27.0,71,Sim,Sim,13366.0,949,712,Não,Sim,Não,5.0
REST00649,Centro,Média,Não,Não,Americana,Muito Caro,198,26,7.0,54,Sim,Sim,51.28,17.0,134,Não,Sim,28520.0,498,1854,Não,Não,Sim,3.91
REST01435,Periferia,Baixa,Sim,Sim,Vegetariana,Econômico,124,80,8.0,84,Sim,Sim,81.3,14.0,142,Sim,Sim,33324.0,316,1352,Não,Não,Sim,4.17
REST01480,Periferia,Média,Não,Sim,Brasileira,Caro,120,18,20.0,55,Sim,Não,71.69,16.0,50,Sim,Sim,39697.0,783,1918,Não,Não,Não,4.35
REST00710,Centro,Baixa,Sim,Sim,Brasileira,  Moderado,159,17,8.0,44,Sim,Sim,88.05,22.0,41,Sim,Sim,48866.0,72,858,Não,Não,Sim,5.0
REST01283,Shopping,Alta,Sim,Não,Brasileira,Caro,196,8,17.0,26,Sim,Sim,76.7,23.0,40,Sim,Não,44626.0,954,1508,Não,Não,Sim,5.0
REST01769,Centro,Baixa,Sim,Não,Italiana,Moderado,160,26,12.0,84,Sim,Não,52.78,19.0,92,Sim,Sim,25723.0,830,1646,Não,Não,Sim,4.47
REST00973,Shopping,Média,Não,Sim,Vegetariana,Moderado,127,1,5.0,52,Sim,Sim,86.62,11.0,132,Sim,Sim,5143.0,741,1618,Sim,Não,Sim,4.61
REST01307,Periferia,Média,Sim,Não,Árabe,Moderado,184,27,3.0,40,Não,Sim,87.52,10.0,52,Sim,Sim,32864.0,843,917,Não,Não,Sim,5.0
REST01401,Subúrbio,Alta,Sim,Não,Americana,Moderado,51,18,5.0,87,Sim,Sim,59.84,29.0,134,Não,Sim,43244.0,298,859,Não,Sim,Não,5.0
REST01409,Subúrbio,Alta,Sim,Não,Vegetariana,Moderado,48,6,8.0,32,Não,Não,75.64,17.0,73,Sim,Sim,18683.0,435,1015,Não,Não,Não,5.0
REST02238,Periferia,Alta,Sim,Não,Japonesa,Muito Caro,176,10,17.0,53,Sim,Não,83.28,28.0,42,Sim,Não,37616.0,37,168,Sim,Não,Não,5.0
REST01497,Shopping,Alta,Não,Não,Americana,Caro,124,4,9.0,24,Sim,Sim,65.21,21.0,18,Sim,Sim,10110.0,663,808,Não,Não,Não,5.0
REST02039,Periferia,Baixa,Sim,Não,Americana,Econômico,75,9,10.0,77,Sim,Sim,94.76,29.0,108,Não,Não,10497.0,321,2000,Não,Não,Não,5.0
REST01530,Bairro Nobre,Alta,Não,Sim,Brasileira,Caro,165,11,3.0,16,Sim,Não,76.62,25.0,94,Sim,Sim,29016.0,675,902,Não,Sim,Sim,5.0
REST01664,Periferia,Alta,Não,Sim,Vegetariana,Muito Caro,43,30,2.0,15,Não,Sim,57.2,4.0,31,Sim,Sim,1720.0,170,592,Sim,Não,Sim,4.06
REST01355,Periferia,Alta,Não,Não,Vegetariana,Econômico,107,21,16.0,61,Não,Sim,58.81,22.0,104,Sim,Sim,47328.0,739,1044,Sim,Não,Sim,5.0
REST02458,Centro,Média,Sim,Não,Italiana,Muito Caro,138,10,2.0,55,Sim,Não,60.13,1.0,36,Sim,Sim,42439.0,659,415,Não,Sim,Sim,3.72
REST02475,Periferia,Média,Sim,Não,Americana,Econômico,31,10,9.0,53,Não,Sim,60.28,30.0,37,Sim,Sim,4035.0,724,954,Não,Sim,Sim,4.62
REST01644,Centro,Baixa,Não,Não,Brasileira,Moderado,90,16,8.0,23,Sim,Sim,79.4,21.0,73,Não,Sim,19047.0,619,586,Não,Sim,Não,5.0
REST01052,Shopping,Alta,Não,Sim,Italiana,Muito Caro,152,24,19.0,21,Não,Sim,53.01,2.0,144,Sim,Sim,18773.0,900,1192,Não,Não,Sim,5.0
REST00796,Bairro Nobre,Média,Não,Não,Italiana,Econômico,179,19,11.0,48,Sim,Sim,86.74,22.0,35,Sim,Sim,35365.0,626,1131,Não,Sim,Não,5.0
REST01598,Subúrbio,Baixa,Não,Não,Árabe,Muito Caro,69,20,4.0,36,Sim,Sim,69.37,6.0,105,Sim,Não,3796.0,649,21,Não,Não,Sim,4.41
REST01820,Bairro Nobre,Baixa,Sim,Sim,Japonesa,Moderado,43,20,9.0,28,Sim,Sim,74.29,26.0,80,Sim,Não,17506.0,980,1226,Não,Não,Sim,5.0
REST01723,Shopping,Alta,Sim,Sim,Italiana,Caro,163,5,4.0,58,Não,Sim,75.73,22.0,142,Sim,Não,40708.0,853,197,Não,Não,Sim,5.0
REST01184,Bairro Nobre,Alta,Não,Não,Brasileira,Moderado,20,3,18.0,24,Sim,Sim,51.29,7.0,21,Sim,Sim,20505.0,338,51,Não,Não,Sim,5.0
REST01060,Shopping,Baixa,Sim,Sim,Americana,Moderado,117,19,,80,Sim,Sim,87.74,2.0,99,Sim,Sim,,142,270,Não,Não,Sim,5.0
REST00541,Centro,Alta,Não,Não,Vegetariana,Caro,107,15,8.0,87,Não,Sim,55.31,23.0,132,Sim,Sim,20011.0,974,206,Sim,Não,Não,4.64
REST01679,Bairro Nobre,Média,Sim,Não,Americana,Moderado,129,19,16.0,78,Sim,Sim,51.96,16.0,108,Não,Sim,39701.0,86,1536,Não,Sim,Não,5.0
REST02426,Shopping,Média,Não,Não,Vegetariana,Moderado,188,22,10.0,90,Não,Sim,72.87,8.0,117,Não,Sim,2739.0,953,7,Não,Não,Não,5.0
REST01758,Bairro Nobre,Alta,Sim,Sim,Vegetariana,Caro,190,25,9.0,20,Sim,Não,55.83939060288163,14.0,55,Sim,Sim,,593,92,Sim,Não,Sim,4.8
REST01924,Subúrbio,Média,Não,Não,Vegetariana,Econômico,37,20,13.0,51,Sim,Sim,87.65,29.0,13,Não,Sim,22636.0,452,691,Não,Não,Sim,5.0
REST00096,Subúrbio,Média,Não,Não,Italiana,Caro,69,10,12.0,89,Não,Não,64.07,15.0,126,Sim,Não,35176.0,351,1329,Não,Não,Não,4.34
REST01021,Centro,Alta,Sim,Sim,Japonesa,Econômico,131,15,20.0,86,Sim,Sim,78.03,21.0,55,Não,Sim,18946.0,361,813,Sim,Não,Sim,5.0
REST00564,Periferia,Baixa,Sim,Não,Italiana,Econômico,150,26,8.0,55,Sim,Sim,76.55,5.0,30,Sim,Sim,20968.0,532,703,Não,Não,Sim,4.13
REST00864,Bairro Nobre,Média,Sim,Sim,Vegetariana,Caro,135,5,6.0,20,Não,Sim,78.49,10.0,114,Sim,Sim,4683.0,287,1079,Não,Não,Sim,5.0
REST01485,Centro,Baixa,Sim,Sim,Brasileira,Moderado,47,5,5.0,19,Não,Sim,67.99,30.0,144,Não,Sim,39128.0,504,648,Não,Não,Sim,5.0
REST01882,Periferia,Média,Sim,Sim,Árabe,Muito Caro,20,22,15.0,63,Sim,Não,73.54,28.0,145,Não,Não,7505.0,517,946,Não,Sim,Sim,5.0
REST01039,Bairro Nobre,Baixa,Sim,Sim,Árabe,Caro,38,38,17.0,67,Não,Não,56.17,29.0,36,Não,Sim,10824.0,797,430,Não,Sim,Sim,4.51
REST00207,Shopping,Alta,Sim,Não,Árabe  ,Caro,140,17,3.0,53,Sim,Sim,67.76,17.0,39,Sim,Não,20114.0,131,37,Sim,Sim,Sim,5.0
