employee_id,age,education_level,years_at_company,previous_experience_years,department,position_level,team_size,direct_reports,commute_time_min,work_mode,workspace_quality,noise_level,has_modern_equipment,software_training_hours,tools_satisfaction,sleep_hours_avg,exercise_days_week,stress_level,sick_days_last_year,salary_satisfaction,manager_quality,career_growth_score,work_life_balance,has_flexible_hours,has_health_insurance,has_meal_voucher,professional_development_budget,productive_hours_week
EMP00626,58,Superior,14,1,Financeiro,Pleno,24,6,151.0,Presencial,Bom,Baixo,Não,67.0,10,5.8,3.0,Alto,20,2,1,6,10,Não,Sim,Não,5377,25.9
EMP02416,55,Superior,1,4,TI,Gerente,15,11,87.0,Híbrido,Bom,Baixo,Sim,0.0,2,6.2,7.0,Moderado,2,6,2,8,10,Sim,Não,Não,6372,40.0
EMP01347,38,Superior,19,7,Financeiro,Coordenador,25,10,82.0,Remoto,Bom,Baixo,Sim,64.0,9,6.1,1.0,Moderado,12,10,5,4,4,Sim,Sim,Não,52,39.2
EMP00570,31,Superior Incompleto,17,2,TI,Júnior,24,14,68.0,Presencial,Adequado,Baixo,Sim,,9,9.5,5.0,Alto,14,3,4,7,8,Sim,Sim,Sim,3331,25.4
EMP01759,27,Ensino Médio,10,26,Marketing,Pleno,9,14,,Remoto,Bom,Alto,Sim,10.0,9,7.7,,Baixo,4,8,10,10,7,Não,Sim,Sim,8252,40.0
EMP01817,45,Pós-graduação,3,3,TI,Coordenador,5,2,115.0,Presencial,Adequado,Moderado,Não,66.0,3,4.3,7.0,Muito Alto,1,9,8,5,6,Sim,Sim,Não,4611,23.4
EMP02066,40,Superior,18,14,RH,Gerente,10,5,108.0,Remoto,Excelente,Moderado,Sim,7.0,4,9.4,3.0,Baixo,7,6,5,4,4,Sim,Sim,Sim,3336,37.5
EMP00128,26,Ensino Médio,20,9,TI,Sênior,25,8,53.0,Remoto,Excelente,Moderado,Sim,66.0,2,6.6,3.0,Muito Alto,3,10,7,2,9,Sim,Sim,Sim,7051,40.0
EMP02500,62,Superior Incompleto,15,3,Marketing,Pleno,16,2,105.0,Presencial,Excelente,Moderado,Sim,51.0,5,4.3,3.0,Baixo,7,5,7,3,6,Não,Sim,Não,6169,33.9
EMP02007,42,Superior,0,24,Financeiro,Pleno,7,12,19.0,Híbrido,Ruim,Moderado,Sim,90.0,6,7.2,5.0,Muito Alto,10,7,2,8,7,Sim,Não,Não,7202,33.7
EMP00981,46,Ensino Médio,18,1,Operações,Sênior,7,7,42.0,Híbrido,Adequado,Baixo,Não,81.0,10,4.9,1.0,Baixo,3,9,3,3,7,Sim,Não,Não,2397,37.2
EMP00191,60,Ensino Médio,20,1,Financeiro,Júnior,3,7,94.0,Remoto,Bom,Baixo,Sim,73.0,2,9.2,4.0,Alto,18,5,2,6,4,Sim,Sim,Sim,6548,36.1
EMP01140,44,Superior,19,13,TI,Sênior,21,14,95.0,Presencial,Bom,Alto,Sim,62.0,3,8.1,7.0,Baixo,20,4,3,1,7,Sim,Sim,Sim,5698,34.3
EMP00993,54,Superior,3,3,Vendas,Pleno,10,13,42.0,Presencial,Bom,Moderado,Sim,87.0,6,9.7,3.0,Alto,18,2,9,5,7,Sim,Não,Não,8948,28.3
EMP00700,26,Superior Incompleto,8,23,RH,Coordenador,23,3,31.0,Presencial,Excelente,Moderado,Sim,98.0,8,6.9,0.0,Alto,9,2,5,6,8,Sim,Sim,Não,940,36.4
EMP00607,41,Ensino Médio,1,13,Vendas,Pleno,23,15,32.0,Híbrido,Ruim,Baixo,Não,4.0,2,4.3,1.0,Alto,12,3,5,10,1,Não,Não,Não,1720,27.1
EMP00181,54,Ensino Médio,18,26,RH,Pleno,20,15,85.0,Híbrido,Excelente,Baixo,Sim,97.0,9,9.4,5.0,Moderado,12,4,5,9,8,Não,Sim,Sim,7241,34.1
EMP00302,43,Superior,8,6,RH,Pleno,15,1,,Remoto,Bom,Alto,Sim,71.0,7,7.2,3.0,Moderado,5,8,2,5,8,Sim,Sim,Sim,2696,38.7
EMP01061,34,Superior,12,26,Operações,Sênior,30,14,17.0,Remoto,Bom,Baixo,Não,92.0,3,6.9,1.0,Moderado,13,8,7,10,8,Não,Sim,Sim,1463,35.2
EMP02374,58,Superior,11,1,Marketing,Júnior,11,4,11.0,Presencial,Excelente,Moderado,Sim,60.0,9,5.3,6.0,Moderado,19,10,7,4,1,Não,Sim,Não,4852,35.3
EMP02417,39,Pós-graduação,7,5,TI,Gerente,3,9,34.0,Remoto,Excelente,Moderado,Sim,15.0,7,10.0,1.0,Moderado,3,3,7,4,9,Sim,Sim,Sim,8629,40.0
EMP01070,57,Ensino Médio,15,26,RH,Gerente,11,8,67.0,Presencial,Bom,Alto,Não,63.0,9,8.9,7.0,Moderado,19,2,8,10,4,Não,Não,Não,4962,26.0
EMP02206,38,Superior,17,15,Financeiro,Coordenador,9,1,57.0,Presencial,Bom,Moderado,Sim,65.0,7,7.4,6.0,Muito Alto,2,10,2,6,8,Sim,Sim,Sim,988,40.0
EMP01244,60,Pós-graduação,17,17,Operações,Júnior,24,2,62.0,Remoto,Bom,Moderado,Sim,34.0,9,5.4,1.0,Moderado,8,3,10,9,1,Não,Sim,Sim,4237,33.4
EMP00017,43,Superior,12,7,Marketing,Júnior,15,9,95.0,Remoto,Bom,Alto,Sim,38.0,2,6.5,0.0,Muito Alto,20,5,1,5,7,Não,Sim,Não,6871,24.3
EMP02503,42,Ensino Médio,3,2,Financeiro,Gerente,11,7,79.0,Remoto,Adequado,Moderado,Não,17.0,5,5.5,4.0,Moderado,16,9,8,1,5,Sim,Não,Sim,8723,38.4
EMP00547,37,Superior,11,4,Marketing,Júnior,20,11,48.0,Presencial,Excelente,Baixo,Não,78.0,9,4.9,2.0,Baixo,3,10,9,10,3,Não,Sim,Sim,4309,40.0
EMP00659,57,Superior Incompleto,10,10,Vendas,Júnior,26,3,78.0,Presencial,Bom,Baixo,Não,12.0,5,4.7,7.0,Moderado,12,7,2,10,9,Sim,Sim,Não,755,35.6
EMP02270,39,Superior,2,9,RH,Júnior,17,1,54.0,Presencial,Bom,Moderado,Não,47.0,3,5.1,4.0,Alto,3,4,8,6,3,Sim,Não,Sim,7567,32.3
EMP02300,23,Superior,13,21,TI,Sênior,30,9,114.0,Híbrido,Adequado,Moderado,Sim,99.0,10,8.7,1.0,Moderado,5,6,4,1,5,Não,Sim,Sim,971,32.1
EMP01505,63,Superior,6,29,Operações,Pleno,30,6,107.0,Presencial,Excelente,Moderado,Sim,85.0,4,9.4,6.0,Alto,11,7,8,4,5,Sim,Não,Não,8358,34.6
EMP00960,56,Superior,9,6,TI,Pleno,29,9,33.0,Híbrido,Adequado,Moderado,Sim,22.0,5,6.8,6.0,Muito Alto,20,3,10,5,5,Sim,Sim,Sim,1064,28.8
EMP00798,42,Superior,1,29,Financeiro,Pleno,15,3,93.0,Híbrido,Excelente,Baixo,Não,51.0,7,8.0,5.0,Moderado,7,5,5,4,6,Sim,Sim,Sim,6250,40.0
EMP00226,50,Superior,12,22,Financeiro,Coordenador,14,13,27.0,Remoto,Excelente,Moderado,Sim,46.0,2,9.6,7.0,Alto,13,6,1,5,9,Sim,Sim,Não,5810,40.0
EMP02075,37,Superior Incompleto,10,26,RH,Sênior,14,1,111.0,Presencial,Bom,Moderado,Sim,92.0,7,,,Moderado,13,9,7,1,1,Não,Sim,Não,5752,28.4
EMP01800,40,Superior,12,24,Financeiro,Pleno,15,10,60.0,Remoto,Bom,Moderado,Sim,29.0,5,9.1,3.0,Alto,20,6,10,10,6,Não,Sim,Não,1773,40.0
EMP02489,29,Pós-graduação,17,13,Marketing,Júnior,28,1,87.0,Presencial,Bom,Alto,Não,91.0,3,7.7,5.0,Alto,14,1,6,8,7,Sim,Sim,Não,9556,31.2
EMP02086,32,Superior,15,20,Marketing,Pleno,29,5,104.0,Presencial,Adequado,Moderado,Sim,62.0,7,8.0,4.0,Muito Alto,12,7,8,3,7,Não,Sim,Sim,3605,28.8
EMP01694,65,Pós-graduação,12,17,Vendas,Pleno,5,5,97.0,Híbrido,Bom,Baixo,Sim,74.0,1,5.5,2.0,Moderado,9,6,4,10,4,Sim,Sim,Sim,9586,34.5
EMP01046,64,Superior,6,30,Vendas,Pleno,27,10,98.0,Remoto,Excelente,Baixo,Não,51.0,5,8.6,5.0,Alto,2,10,1,4,5,Sim,Sim,Não,8715,40.0
EMP00470,45,Superior,3,10,Marketing,Júnior,23,7,14.0,Presencial,Adequado,Moderado,Não,98.0,5,5.6,2.0,Alto,5,7,2,3,1,Não,Não,Não,2249,29.6
EMP00955,32,Ensino Médio,17,8,Vendas,Coordenador,21,0,,Remoto,Bom,Moderado,Sim,98.0,6,,,Muito Alto,6,4,3,7,7,Não,Sim,Sim,7769,23.3
EMP02499,62,Ensino Médio,14,5,Operações,Júnior,17,4,115.0,Híbrido,Bom,Alto,Sim,27.0,3,8.7,6.0,Moderado,2,3,1,6,6,Sim,Sim,Sim,2947,33.0
EMP00640,32,Pós-graduação,3,12,TI,Pleno,16,10,25.0,Híbrido,Adequado,Baixo,Sim,36.0,3,7.4,1.0,Moderado,13,2,3,8,5,Não,Sim,Sim,3551,36.0
EMP02336,35,Superior Incompleto,11,24,Financeiro,Pleno,15,9,96.0,Presencial,Excelente,Moderado,Sim,65.0,6,7.2,2.0,Muito Alto,18,1,6,7,5,Sim,Sim,Sim,2101,26.0
EMP01219,33,Superior,12,13,TI,Pleno,6,9,100.0,Presencial,Bom,Alto,Não,6.0,4,5.4,4.0,Alto,0,2,9,9,4,Sim,Sim,Não,943,26.2
EMP01159,29,Superior,1,16,Financeiro,Pleno,4,1,47.0,Híbrido,Adequado,Alto,Não,38.0,1,6.5,5.0,Baixo,1,1,5,8,7,Sim,Não,Não,3480,33.4
EMP01416,51,Pós-graduação,5,24,RH,Pleno,17,12,14.0,Remoto,Excelente,Moderado,Sim,37.0,2,8.9,1.0,Alto,1,6,5,8,7,Sim,Sim,Sim,1810,35.7
EMP02397,31,Ensino Médio,11,29,TI,Pleno,14,8,100.0,Remoto,Ruim,Baixo,Sim,81.0,3,6.4,4.0,Moderado,9,10,2,6,4,Não,Não,Sim,5594,34.4
EMP01528,53,Superior,12,30,TI,Pleno,15,7,34.0,Presencial,Bom,Moderado,Sim,51.0,1,9.7,1.0,Moderado,4,9,6,6,6,Não,Não,Não,368,34.8
EMP02455,58,Superior,7,23,Marketing,Pleno,21,13,22.0,Remoto,Bom,Moderado,Não,60.0,6,9.1,2.0,Baixo,11,5,9,4,2,Não,Não,Sim,9082,34.5
EMP01301,43,Superior,9,8,Marketing,Pleno,17,9,31.0,Híbrido,Bom,Moderado,Sim,25.0,4,6.3,7.0,Baixo,11,10,4,2,1,Não,Sim,Sim,4256,40.0
EMP02410,38,Superior,5,19,RH,Pleno,15,0,27.0,Híbrido,Bom,Moderado,Não,73.0,10,9.9,7.0,Muito Alto,3,6,2,1,3,Sim,Não,Sim,6368,28.9
EMP01604,33,Superior Incompleto,0,23,TI,Júnior,5,8,81.0,Remoto,Adequado,Alto,Sim,70.0,8,5.8,1.0,Alto,0,6,4,2,7,Não,Sim,Não,5394,31.9
EMP00161,65,Ensino Médio,20,19,TI,Júnior,19,9,23.0,Remoto,Bom,Moderado,Sim,9.0,7,4.5,4.0,Alto,6,10,7,10,2,Não,Sim,Não,7360,39.7
EMP01705,38,Superior Incompleto,13,12,Operações,Sênior,26,6,92.0,Híbrido,Bom,Moderado,Sim,54.0,7,6.6,5.0,Moderado,2,8,5,7,5,Não,Sim,Sim,8656,40.0
EMP00957,55,Pós-graduação,11,21,Vendas,Sênior,26,11,83.0,Presencial,Bom,Baixo,Não,49.0,3,4.4,3.0,Alto,6,1,2,6,4,Não,Sim,Sim,1955,19.8
EMP02462,45,Superior Incompleto,3,17,RH,Júnior,28,12,19.0,Híbrido,Excelente,Baixo,Sim,88.0,7,9.9,7.0,Moderado,2,6,1,10,7,Sim,Sim,Não,4715,34.0
EMP00878,27,Superior,5,8,Vendas,Júnior,24,3,33.0,Presencial,Adequado,Moderado,Sim,57.0,1,4.0,3.0,Moderado,0,1,6,6,1,Sim,Não,Não,6229,30.8
EMP01920,58,Superior Incompleto,3,14,RH,Júnior,13,8,96.0,Híbrido,Bom,Moderado,Sim,63.0,2,6.4,1.0,Moderado,5,8,9,10,7,Não,Não,Sim,1146,37.3
EMP01885,50,Ensino Médio,2,10,RH,Sênior,16,5,108.0,Presencial,Adequado,Moderado,Sim,71.0,3,4.2,4.0,Moderado,6,7,6,7,1,Sim,Sim,Não,7479,33.5
EMP02201,23,Pós-graduação,15,14,RH,Pleno,23,9,30.0,Híbrido,Excelente,Baixo,Não,65.0,7,9.3,5.0,Alto,5,3,5,7,1,Sim,Não,Sim,943,35.3
EMP00099,56,Superior,1,0,Marketing,Pleno,29,10,17.0,Remoto,Bom,Baixo,Não,53.0,6,7.4,1.0,Baixo,8,5,5,5,4,Sim,Sim,Não,5066,39.8
EMP02380,58,Superior,7,12,Operações,Pleno,5,6,,Híbrido,Adequado,Baixo,Sim,20.0,3,6.1,2.0,Alto,11,8,1,1,5,Sim,Não,Não,2374,27.6
EMP00254,47,Ensino Médio,6,29,Financeiro,Pleno,15,9,93.0,Híbrido,Excelente,Alto,Não,31.0,10,7.2,6.0,Moderado,11,4,9,10,9,Não,Sim,Sim,6261,40.0
EMP00104,60,Superior Incompleto,15,15,Vendas,Júnior,8,15,17.0,Presencial,Bom,Moderado,Sim,43.0,5,5.7,1.0,Moderado,20,10,1,7,10,Sim,Sim,Sim,1123,39.7
EMP01446,30,Superior Incompleto,9,16,TI,Pleno,16,4,37.0,Presencial,Excelente,Moderado,Não,39.0,5,8.7,6.0,Moderado,13,4,8,4,9,Não,Não,Sim,9467,35.5
EMP01444,22,Superior,18,26,RH,Pleno,7,4,79.0,Híbrido,Excelente,Alto,Sim,40.0,8,4.9,7.0,Muito Alto,5,3,10,7,9,Não,Sim,Sim,4796,35.4
EMP01649,38,Superior,19,15,Marketing,Júnior,5,13,30.0,Híbrido,Adequado,Alto,Sim,19.0,7,6.2,1.0,Moderado,18,2,2,8,10,Sim,Sim,Sim,9177,30.5
EMP00587,22,Superior Incompleto,0,24,Financeiro,Pleno,16,2,19.0,Híbrido,Adequado,Baixo,Sim,95.0,3,5.1,0.0,Alto,19,8,10,6,9,Não,Não,Sim,5632,33.8
EMP00628,56,Pós-graduação,5,21,RH,Coordenador,6,5,23.0,Remoto,Adequado,Baixo,Sim,9.0,5,9.0,6.0,Moderado,2,3,9,4,5,Não,Sim,Sim,1803,32.7
EMP01697,30,Superior Incompleto,10,5,Vendas,Júnior,4,13,64.0,Híbrido,Bom,Alto,Não,82.0,10,6.4,6.0,Moderado,7,1,6,10,10,Não,Sim,Sim,9661,32.3
EMP02102,65,Superior Incompleto,1,22,RH,Pleno,25,12,70.0,Remoto,Adequado,Alto,Não,44.0,8,5.0,6.0,Muito Alto,16,10,8,10,4,Não,Não,Sim,3883,22.7
EMP02200,27,Ensino Médio,13,13,TI,Júnior,14,15,114.0,Presencial,Bom,Baixo,Não,46.0,5,5.7,3.0,Baixo,2,2,5,7,3,Sim,Sim,Sim,5921,36.0
EMP00404,63,Pós-graduação,17,16,Marketing,Pleno,30,7,97.0,Presencial,Excelente,Moderado,Sim,82.0,8,6.6,0.0,Moderado,5,5,6,7,5,Não,Sim,Não,6386,32.9
EMP01155,51,Superior,16,16,Operações,Sênior,19,11,96.0,Presencial,Adequado,Baixo,Sim,,4,6.2,5.0,Alto,16,9,5,1,2,Não,Sim,Não,9329,26.4
EMP02256,54,Superior,3,3,Financeiro,Júnior,8,6,87.0,Remoto,Adequado,Moderado,Sim,23.0,6,8.4,2.0,Moderado,20,1,7,7,4,Sim,Sim,Não,4109,31.3
EMP01683,50,Pós-graduação,6,29,Financeiro,Júnior,23,10,47.0,Presencial,Bom,Moderado,Sim,69.0,2,6.5,7.0,Moderado,4,5,3,6,6,Sim,Sim,Não,3127,34.5
EMP02057,36,Superior Incompleto,18,23,Operações,Júnior,29,10,83.0,Remoto,Adequado,Moderado,Sim,89.0,1,7.7,1.0,Moderado,10,6,8,2,9,Não,Não,Sim,145,32.5
EMP02393,42,Superior,1,21,Vendas,Coordenador,17,6,72.0,Remoto,Bom,Moderado,Sim,34.0,1,6.4,0.0,Moderado,12,6,7,7,3,Sim,Sim,Sim,4672,34.3
EMP00453,57,Superior Incompleto,7,20,TI,Sênior,28,1,76.0,Presencial,Adequado,Alto,Não,26.0,1,8.1,3.0,Moderado,17,1,1,9,6,Sim,Sim,Sim,9003,28.1
EMP01328,58,Superior Incompleto,13,13,Financeiro,Coordenador,25,2,98.0,Remoto,Bom,Baixo,Sim,33.0,9,9.3,7.0,Moderado,15,6,10,6,9,Não,Sim,Sim,1057,40.0
EMP02050,27,Pós-graduação,20,28,Financeiro,Pleno,26,12,91.0,Presencial,Bom,Moderado,Sim,10.0,1,9.8,3.0,Alto,0,5,5,4,9,Não,Sim,Não,3666,28.6
EMP00881,32,Superior Incompleto,1,17,RH,Júnior,6,14,104.0,Remoto,Excelente,Moderado,Sim,54.0,9,4.5,2.0,Baixo,15,3,1,8,3,Não,Não,Sim,6810,35.1
EMP02452,65,Superior,4,9,RH,Sênior,26,14,60.0,Remoto,Adequado,Moderado,Sim,31.0,5,6.8,0.0,Alto,15,7,6,1,5,Não,Sim,Sim,2079,26.7
EMP00624,42,Superior Incompleto,19,18,Vendas,Sênior,3,11,54.0,Presencial,Adequado,Baixo,Sim,45.0,10,7.1,3.0,Muito Alto,17,10,6,5,4,Não,Sim,Sim,3988,28.4
EMP02330,33,Superior,10,18,Operações,Júnior,16,8,67.0,Presencial,Ruim,Baixo,Sim,18.0,9,9.6,6.0,Baixo,14,6,5,7,6,Sim,Sim,Não,6516,29.7
EMP01788,33,Superior,25,11,RH,Sênior,23,4,74.0,Híbrido,Ruim,Alto,Sim,5.0,8,6.8,6.0,Moderado,13,1,10,9,2,Sim,Sim,Não,5357,29.9
EMP00263,56,Superior,7,11,TI,Coordenador,26,8,106.0,Remoto,Bom,Moderado,Sim,74.0,6,9.0,3.0,Alto,7,6,6,2,7,Sim,Sim,Não,6191,32.1
EMP01635,62,Superior,4,20,Operações,Pleno,22,5,42.0,Híbrido,Adequado,Moderado,Não,5.0,5,7.4,1.0,Moderado,18,6,7,5,5,Sim,Não,Não,3739,35.0
EMP01439,51,Ensino Médio,9,6,Vendas,Júnior,30,4,88.0,Remoto,Bom,Moderado,Sim,32.0,1,4.3,3.0,Alto,3,10,4,3,7,Sim,Sim,Sim,2771,35.3
EMP02199,43,Superior Incompleto,6,29,Marketing,Sênior,15,2,64.0,Híbrido,Adequado,Alto,Sim,75.0,8,8.5,6.0,Muito Alto,9,8,4,4,3,Sim,Sim,Sim,1918,27.2
EMP01970,52,Superior,7,15,Financeiro,Júnior,28,3,47.0,Híbrido,Excelente,Baixo,Sim,84.0,9,4.8,7.0,Baixo,18,5,6,2,10,Sim,Não,Sim,3527,40.0
EMP01803,53,Superior,20,5,Financeiro,Sênior,23,15,101.0,Presencial,Adequado,Alto,Sim,56.0,7,4.4,4.0,Alto,0,8,10,1,3,Não,Sim,Sim,9264,34.1
EMP00641,33,Superior,12,26,Financeiro,Pleno,16,1,59.0,Remoto,Bom,Alto,Sim,67.0,1,,7.0,Moderado,17,4,9,1,7,Não,Não,Não,922,31.1
EMP02383,48,Superior,2,0,TI,Júnior,12,0,114.0,Presencial,Excelente,Moderado,Sim,17.0,5,6.8,5.0,Alto,5,5,10,1,10,Não,Não,Sim,6887,30.6
EMP01960,29,Superior,17,19,Operações,Júnior,6,15,101.0,Remoto,Excelente,Moderado,Não,48.0,3,7.6,2.0,Alto,11,7,7,3,6,Não,Sim,Não,7952,38.8
EMP00489,23,Superior,8,1,Operações,Júnior,8,2,41.0,Presencial,Ruim,Moderado,Sim,41.0,10,8.3,2.0,Moderado,15,5,7,4,3,Sim,Sim,Não,4118,29.8
EMP01844,56,Ensino Médio,18,25,Marketing,Sênior,7,10,63.0,Presencial,Bom,Baixo,Sim,5.0,4,4.7,0.0,Muito Alto,3,6,7,4,9,Não,Sim,Sim,9245,30.2
EMP01735,53,Superior,2,1,TI,Pleno,7,3,65.0,Remoto,Adequado,Baixo,Não,65.0,2,4.4,3.0,Moderado,4,9,10,4,7,Não,Sim,Não,4502,34.6
EMP00147,36,Superior,2,13,RH,Júnior,12,13,106.0,Remoto,Adequado,Moderado,Sim,51.0,3,9.5,6.0,Moderado,4,4,2,4,8,Sim,Sim,Sim,5307,29.8
EMP01535,34,Superior Incompleto,19,16,RH,Júnior,27,7,92.0,Remoto,Excelente,Moderado,Sim,87.0,4,7.3,0.0,Baixo,16,3,2,6,4,Não,Sim,Sim,8670,39.3
EMP01987,62,Superior,6,27,Vendas,Coordenador,20,0,87.0,Presencial,Bom,Moderado,Sim,47.0,5,7.2,7.0,Alto,1,2,7,10,9,Sim,Sim,Sim,9286,28.0
EMP01370,28,Ensino Médio,8,17,Financeiro,Pleno,25,2,108.0,Remoto,Excelente,Moderado,Sim,72.0,8,8.1,4.0,Alto,7,2,5,3,3,Sim,Sim,Não,2325,37.0
EMP02468,42,Ensino Médio,5,15,Marketing,Pleno,25,7,106.0,Híbrido,Ruim,Baixo,Não,18.0,6,7.8,2.0,Alto,2,7,4,9,1,Não,Sim,Não,5302,21.6
EMP00660,48,Superior,6,16,Vendas,Júnior,26,2,90.0,Remoto,Bom,Moderado,Sim,52.0,10,7.7,2.0,Moderado,7,6,3,4,5,Sim,Não,Sim,8767,35.8
EMP01795,53,Pós-graduação,18,24,Vendas,Coordenador,21,15,53.0,Remoto,Adequado,Moderado,Não,23.0,2,4.4,6.0,Baixo,5,4,4,5,10,Não,Não,Não,643,35.9
EMP00187,53,Superior,5,25,Operações,Sênior,13,5,96.0,Presencial,Adequado,Moderado,Sim,26.0,10,4.8,1.0,Moderado,9,1,8,8,6,Não,Sim,Sim,8802,29.3
EMP01148,61,Superior Incompleto,2,5,TI,Coordenador,14,12,22.0,Remoto,Adequado,Moderado,Sim,2.0,9,,3.0,Alto,3,5,6,8,2,Sim,Sim,Sim,5197,39.8
EMP00609,29,Superior,12,3,Marketing,Pleno,30,1,96.0,Remoto,Bom,Baixo,Sim,69.0,10,5.8,5.0,Alto,2,2,5,7,2,Sim,Sim,Não,2096,38.6
EMP02192,42,Superior,15,10,Financeiro,Gerente,18,14,20.0,Presencial,Bom,Moderado,Sim,46.0,9,6.5,4.0,Moderado,16,7,10,3,7,Não,Sim,Não,7552,35.1
EMP01931,50,Superior Incompleto,14,21,RH,Sênior,10,7,67.0,Remoto,Ruim,Alto,Sim,52.0,3,9.4,5.0,Alto,12,1,1,10,1,Não,Não,Sim,9921,19.6
EMP00198,49,Ensino Médio,4,23,TI,Júnior,29,8,103.0,Híbrido,Adequado,Baixo,Sim,13.0,3,7.4,6.0,Moderado,2,3,1,1,10,Não,Sim,Não,2682,36.9
EMP02328,36,Superior,11,28,Marketing,Júnior,30,2,63.0,Híbrido,Bom,Baixo,Sim,16.0,4,5.3,1.0,Moderado,11,4,9,10,6,Sim,Sim,Não,2296,37.3
EMP00294,41,Superior,4,30,Operações,Pleno,14,8,71.0,Remoto,Bom,Moderado,Não,60.0,9,6.3,1.0,Baixo,3,1,8,1,4,Sim,Sim,Sim,9462,30.8
EMP00767,26,Ensino Médio,3,1,Vendas,Pleno,22,15,105.0,Presencial,Bom,Moderado,Sim,16.0,2,6.4,5.0,Moderado,7,1,7,7,9,Não,Sim,Não,1603,30.4
EMP00401,61,Pós-graduação,9,26,Vendas,Pleno,10,9,115.0,Presencial,Bom,Baixo,Não,78.0,3,5.1,7.0,Alto,5,9,4,3,4,Sim,Sim,Sim,4361,31.0
EMP00123,56,Pós-graduação,14,19,RH,Júnior,22,5,14.0,Híbrido,Bom,Moderado,Sim,16.0,9,5.5,0.0,Moderado,16,5,6,2,8,Não,Sim,Sim,9562,36.1
EMP00203,22,Superior Incompleto,17,30,Marketing,Pleno,23,6,44.0,Presencial,Bom,Baixo,Sim,78.0,5,4.1,2.0,Baixo,3,7,5,3,3,Não,Sim,Sim,2806,35.8
EMP00836,59,Superior,12,10,Operações,Júnior,14,11,34.0,Híbrido,Adequado,Alto,Sim,10.0,10,8.3,4.0,Moderado,7,4,3,4,9,Sim,Sim,Sim,4371,33.3
EMP02295,36,Pós-graduação,14,16,Vendas,Coordenador,26,2,84.0,Presencial,Ruim,Moderado,Não,11.0,10,5.1,2.0,Alto,12,3,8,3,9,Sim,Sim,Não,5333,23.5
EMP01440,25,Superior,6,14,Vendas,Pleno,22,5,20.0,Remoto,Bom,Alto,Sim,42.0,8,4.7,1.0,Baixo,16,1,4,1,4,Não,Sim,Não,5522,30.1
EMP01734,61,Superior,14,21,Marketing,Sênior,25,2,60.0,Remoto,Ruim,Moderado,Sim,24.0,6,6.2,3.0,Moderado,12,5,5,6,3,Não,Sim,Não,4176,28.7
EMP01696,57,Pós-graduação,16,7,Operações,Coordenador,25,8,12.0,Híbrido,Bom,Moderado,Sim,93.0,2,5.0,4.0,Moderado,1,7,6,3,8,Não,Sim,Sim,9753,40.0
EMP01708,39,Superior Incompleto,20,6,Marketing,Júnior,7,14,86.0,Presencial,Bom,Baixo,Sim,90.0,8,4.8,1.0,Moderado,15,6,7,5,4,Não,Sim,Não,8971,31.7
EMP02448,45,Ensino Médio,1,27,Financeiro,Pleno,6,6,96.0,Híbrido,Excelente,Alto,Sim,11.0,5,13.0,5.0,Moderado,17,8,5,3,10,Não,Sim,Sim,617,35.1
EMP01154,49,Ensino Médio,3,6,RH,Júnior,20,2,208.0,Remoto,Adequado,Alto,Não,53.0,7,6.6,0.0,Alto,16,4,2,1,3,Sim,Sim,Sim,1395,29.1
EMP01662,59,Superior,0,4,Financeiro,Sênior,12,13,83.0,Presencial,Adequado,Baixo,Sim,20.0,6,9.0,2.0,Moderado,14,5,4,2,9,Sim,Sim,Sim,9019,27.1
EMP01760,30,Superior,4,5,Vendas,Pleno,19,3,49.0,Remoto,Bom,Moderado,Não,7.0,6,8.2,5.0,Moderado,3,9,6,4,9,Não,Sim,Não,8040,35.5
EMP00855,31,Superior Incompleto,10,1,TI,Pleno,6,5,24.0,Remoto,Excelente,Baixo,Sim,4.0,2,4.8,2.0,Alto,1,1,6,5,2,Não,Não,Não,3228,31.8
EMP01590,55,Superior,10,30,Marketing,Júnior,27,4,39.0,Remoto,Bom,Moderado,Sim,58.0,4,4.5,3.0,Moderado,4,10,7,8,2,Sim,Não,Sim,6706,40.0
EMP02268,47,Superior,7,9,Vendas,Pleno,14,9,,Híbrido,Adequado,Alto,Sim,93.0,2,5.8,1.0,Baixo,17,10,5,6,3,Sim,Sim,Sim,6333,32.5
EMP00642,31,Superior,4,24,Financeiro,Pleno,29,7,37.0,Remoto,Adequado,Moderado,Sim,76.0,10,9.2,1.0,Moderado,18,7,2,8,4,Não,Sim,Sim,1518,32.9
EMP00002,50,Superior,17,18,RH,Sênior,6,14,74.0,Presencial,Bom,Alto,Sim,66.0,9,9.9,4.0,Alto,4,7,3,8,7,Não,Sim,Sim,5300,32.2
EMP02161,60,Ensino Médio,19,10,Financeiro,Pleno,24,10,17.0,Híbrido,Bom,Moderado,Sim,75.0,2,6.5,2.0,Moderado,12,10,2,5,10,Não,Sim,Sim,7445,36.3
EMP00699,52,Superior,5,18,Operações,Sênior,10,10,81.0,Híbrido,Excelente,Moderado,Sim,73.0,7,4.4,7.0,Baixo,14,7,3,10,9,Sim,Sim,Sim,9800,40.0
EMP01637,36,Ensino Médio,20,11,Financeiro,Pleno,28,9,105.0,Remoto,Adequado,Moderado,Sim,52.0,4,7.9,7.0,Moderado,7,2,10,2,3,Não,Sim,Sim,9020,35.7
